"id_molec","name"
"C(C)S(=O)(=O)CC1=[N+](C2=CC=CC=C2[N+](=C1C(=O)OC)[O-])[O-]","2-ethylsulfonylmethyl-3-carbomethoxyquinoxaline-1,4-dioxide"
"CC1=CC=CC=2C=C(OC21)C=O","7-methyl-benzofuran-2-aldehyde"
"CC=1OC2=C(C1)C=CC=C2C","2,7-dimethyl-benzofuran"
"CC1=CC=CC=2C=COC21","7-methyl-benzofuran"
"CC1=NC(=C(N=C1CCC)C)CCC","2,5-dimethyl-3,6-dipropyl-pyrazine"
"N(O)=C(C(C)=O)CCC","3-oximino-2-hexanone"
"CC(CCCC)=O","2-hexanone"
"N(=O)Cl","nitrosyl chloride"
"N=C=O","imino-ketone"
"CC1=NC(=C(N=C1C(C)C)C)C(C)C","2,5-dimethyl-3,6-diisopropyl-pyrazine"
"CC(C(C(C)=O)=NO)C","4-methyl-3-oximino-2-pentanone"
"CC(CC(C)=O)C","4-methyl-2-pentanone"
"CC1=NC(=C(N=C1CCCC)C)CCCC","2,5-dimethyl-3,6-dibutyl-pyrazine"
"N(O)=C(C(C)=O)CCCC","3-oximino-2-heptanone"
"CC(CCCCC)=O","2-heptanone"
"CC1=NC(=C(N=C1CC(C)C)C)CC(C)C","2,5-dimethyl-3,6-diisobutyl-pyrazine"
"CC(CC(C(C)=O)=NO)C","5-methyl-3-oximino-2-hexanone"
"CC(CCC(C)=O)C","5-methyl-2-hexanone"
"CC1=NC(=C(N=C1CCCCC)C)CCCCC","2,5-dimethyl-3,6-diamyl-pyrazine"
"N(O)=C(C(C)=O)CCCCC","3-oximino-2-octanone"
"CC(CCCCCC)=O","2-octanone"
"CC1=NC(=C(N=C1CCCCCC)C)CCCCCC","2,5-dimethyl-3,6-dihexyl-pyrazine"
"N(O)=C(C(C)=O)CCCCCC","3-oximino-2-nonanone"
"CC(CCCCCCC)=O","2-nonanone"
"C(C1=CC=CO1)OCC1=CC=C(O1)C","5-methyl-furfuryl furfuryl ether"
"C(C1=CC=CO1)OCC1=CC=CO1","difurfuryl ether"
"CC1=CC=C(CBr)O1","5-methyl-furfuryl bromide"
"C(C1=CC=CO1)Br","furfuryl bromide"
"C(C(C)C)C(O)C=1SC=C(N1)C","isobutyl (4-methyl-2-thiazolyl) carbinol"
"CC=1N=CSC1","4-methyl-thiazole"
"[Li]","lithium"
"C(CCC)[Li]","butyl-lithium"
"C(CC(C)C)=O","isovaleraldehyde"
"O1C(=CC2=C1C=CC=C2)C=O","benzofuran-2-aldehyde"
"C(C1=CC=CO1)N1C(=CC=C1)C(C)=O","1-furfuryl-2-acetyl-pyrrole"
"C(C1=CC=CO1)N1C=CC=C1","1-furfuryl-pyrrole"
"C(C)(=O)Cl","acetyl chloride"
"CC=1N=C(SC1)C(CC)=O","4-methyl-2-propionyl-thiazole"
"C(C)[Mg]Br","ethyl-magnesium bromide"
"C(CC)(=O)Cl","propionyl chloride"
"CSCC1=CC=C(O1)C","5-methylfurfuryl methyl sulfide"
"CC1=CC=C(CS)O1","5-methylfurfuryl-mercaptan"
"S(=O)(=O)(OC)OC","dimethyl sulfate"
"FC1=CC=C(CN2C(N(C(C3=C2N=CC=C3)=O)C)=N)C=C1","1-(4'-fluorobenzyl)-2,3-dihydro-2-imino-3-methyl-pyrido[2,3-d]pyrimidin-4(1h)-one"
"[H-].[Na+]","sodium hydride"
"CC(=O)N(C)C","dimethylacetamide"
"FC1=CC=C(CN2C(=NC(C3=C2N=CC=C3)=O)N)C=C1","1-(4'-fluorobenzyl)-2-amino-pyrido[2,3-d]pyrimidin-4(1h)-one"
"CI","methyliodide"
"ClC1=CC=C2C(=NC=NC2=C1)NCCCCCCCCCNC1=NC=NC2=CC(=CC=C12)Cl","n,n'-bis(7-chloro-4-quinazolinyl)-1,9-nonanediamine"
"ClC1=NC=NC2=CC(=CC=C12)Cl","4,7-dichloroquinazoline"
"NCCCCCCCCCN","1,9-diaminononane"
"COC(C1=CC2=C(C=C1)OCCO2)=O","3,4-ethylenedioxybenzoic acid methyl ester"
"COC(C1=CC(=C(C=C1)O)O)=O","3,4-dihydroxybenzoic acid methyl ester"
"C[O-].[Na+]","sodium methoxide"
"BrCCBr","1,2-dibromoethane"
"COC(C1=CC2=C(C=C1[N+](=O)[O-])OCCO2)=O","6-nitro-3,4-ethylenedioxybenzoic acid methyl ester"
"[N+](=O)(O)[O-]","nitric acid"
"COC(C1=CC2=C(C=C1N)OCCO2)=O","6-amino-3,4-ethylenedioxybenzoic acid methyl ester"
"C1OC=2C=C3C(NC=NC3=CC2OC1)=O","6,7-ethylenedioxyquinazolin-4(3h)-one"
"C(=O)N","formamide"
"ClC1=NC=NC2=CC3=C(C=C12)OCCO3","4-chloro-6,7-ethylenedioxyquinazoline"
"N","ammonia"
"C(C)N(C1=NC(=CC(=N1)OC)O)CC","2-diethylamino-4-methoxy-6-hydroxy-pyrimidine"
"C(C)N(C1=NC(=CC(=N1)O)O)CC","2-diethylamino-4,6-dihydroxy-pyrimidine"
"CN(C1=NC(=CC(=N1)OCC)O)C","2-dimethylamino-4-ethoxy-6-hydroxypyrimidine"
"CN(C1=NC(=CC(=N1)O)O)C","2-dimethylamino-4,6-dihydroxypyrimidine"
"S(=O)(=O)(OCC)OCC","diethyl sulphate"
"COC1=NC(=CC(=N1)OCC)O","2-methoxy-4-ethoxy-6-hydroxypyrimidine"
"COC1=NC(=CC(=N1)O)O","2-methoxy-4,6-dihydroxypyrimidine"
"COC1=NC(=CC(=N1)OC)O","2-methoxy-4-methoxy-6-hydroxypyrimidine"
"CSC1=NC(=CC(=N1)OCC)O","2-methylthio-4-ethoxy-6-hydroxypyrimidine"
"CSC1=NC(=CC(=N1)O)O","2-methylthio-4,6-dihydroxypyrimidine"
"S(=O)(=O)([O-])[O-].[Na+].[Na+]","sodium sulphate"
"CSC1=NC(=CC(=N1)OC)O","2-methylthio-4-methoxy-6-hydroxypyrimidine"
"CN(C1=NC(=CC(=N1)OCCC)O)C","2-dimethylamino-4-n-propoxy-6-hydroxy-pyrimidine"
"C(CC)OS(=O)(=O)C1=CC=C(C=C1)C","p-toluenesulphonic acid-n-propyl ester"
"FC1=CC=C(CN2C(=NC(C3=C2N=CC=C3)=O)N(C)C)C=C1","1-(4'-fluorobenzyl)-2-dimethylamino-pyrido[2,3-d]pyrimidin-4(1h)-one"
"FC1=CC=C(CN2C(=NC(C3=C2N=CC=C3)=O)NC)C=C1","1-(4'-fluorobenzyl)-2-methylamino-pyrido[2,3-d]pyrimidin-4(1h)-one"
"CC(C)([O-])C.[K+]","potassium t-butoxide"
"OC(CC1=NN=CCC1)CCCC","2-hydroxyhexyl-4,5-dihydropyridazin"
"ClC=1C=C(C=CC1Cl)C1N(N=CCC1)CC(C)O","3-(3,4-dichlorophenyl)-2-(2-hydroxypropyl)-4,5-dihydropyridazin"
"ClC=1C=C(C=CC1Cl)C1N(N=CCC1)CC(CCCC)O","3-(3,4-dichlorophenyl)-2-(2-hydroxyhexyl)-4,5-dihydropyridazin"
"FC1=CC=C(C(=O)CCC(=O)O)C=C1","3-(p-fluorobenzoyl)-propionic acid"
"N(N)CC(C)O","1-hydrazino -2-propanol"
"ClC=1C=C(C(=O)CCC(=O)O)C=CC1Cl","3-(3,4-dichlorobenzoyl)-propionic acid"
"N(N)CC(CCCC)O","1-hydrazino-2-hexanol"
"N(N)CC(CC)O","1-hydrazino-2-butanol"
"ClC1=CC=C(C=C1)C=1C2CCC2C(N(N1)CC(CC)O)=O","2-(p-chlorophenyl)-4-(2-hydroxybutyl) 3,4-diazabicyclo [4.2.0]-oct-2-ene-5-one"
"ClC1=CC=C(C(=O)[C@H]2[C@@H](CC2)C(=O)O)C=C1","trans-2-p-chlorobenzoylcyclobutane carboxylic acid"
"C1(=CC=CC=C1)C","toluene"
"NCCC1=CCCC2=CC=CC=C12","4-(2-aminoethyl)-1,2-dihydronaphthalene"
"C(C)#N","acetonitrile"
"C1(CCCC2=CC=CC=C12)=O","1-tetralone"
"COC1=CC=C(C=C1)C1C(C(=O)OCC)O1","ethyl 3-(4-methoxyphenyl)-2,3-epoxypropionate"
"COC1=CC=C(C=O)C=C1","p-methoxybenzaldehyde"
"ClCC(=O)OCC","ethyl chloroacetate"
"COC1=CC=C(CC2NCCC=3C4=C(CCC23)C=CC=C4)C=C1","4-(4-methoxybenzyl)-1,2,3,4,5,6-hexahydrobenz[f]isoquinoline"
"O1C(COC2=CC=C(C(=O)CCC(=O)NC)C=C2)C1","3-[4-(2,3-epoxypropoxy)benzoyl]-n-methyl-propionamide"
"OC1=CC=C(C(=O)CCC(=O)NC)C=C1","3-(4-hydroxybenzoyl)-n-methylpropionamide"
"C(Cl)C1CO1","epichlorohydrin"
"OC(COC1=CC=C(C(=O)CCC(=O)NC)C=C1)CNC(C)C","3-[4-(2-hydroxy-3-isopropylaminopropoxy)benzoyl]-n-methylpropionamide"
"C(C)(C)N","isopropylamine"
"OC(COC1=CC=C(C=C1)C=1CCC(NN1)=O)CNC(C)C","6-[4-(2-hydroxy-3-isopropylaminopropoxy)phenyl]-4,5-dihydro-3(2h)-pyridazinone"
"O1C(COC2=CC=C(C=C2)C=2CCC(NN2)=O)C1","6-[4-(2,3-epoxypropoxy)phenyl]-4,5-dihydro-3(2h)-pyridazinone"
"OC1=C(C(=O)CCC(=O)OC)C=CC=C1","methyl 3-(2-hydroxybenzoyl)-propionate"
"OC1=C(C(=O)CCC(=O)O)C=CC=C1","3-(2-hydroxybenzoyl)propionic acid"
"O1C(COC2=C(C(=O)CCC(=O)OC)C=CC=C2)C1","methyl 3-[2-(2,3-epoxypropoxy)benzoyl]propionate"
"C(Br)C1CO1","epibromohydrin"
"OC(COC1=C(C(=O)CCC(=O)OC)C=CC=C1)CNC(C)C","methyl 3-[2-(2-hydroxy-3-isopropylaminopropoxy)benzoyl]propionate"
"OC(COC1=C(C=CC=C1)C=1CCC(N(N1)C)=O)CNC(C)C","6-[2-(2-hydroxy-3-isopropylaminopropoxy)phenyl]-2-methyl-4,5-dihydro-3(2h)-pyridazinone"
"O1C(COC2=C(C=CC=C2)C=2CCC(N(N2)C)=O)C1","6-[2-(2,3-epoxypropoxy)phenyl]-2-methyl-4,5-dihydro-3(2h)-pyridazinone"
"O1C(COC2=CC=C(C3=CC=CC=C23)C=2CCC(NN2)=O)C1","6-[4-(2,3-epoxypropoxy)-1-naphthyl]-4,5-dihydro-3(2h)-pyridazinone"
"OC1=CC=C(C2=CC=CC=C12)C=1CCC(NN1)=O","6-(4-hydroxy-1-naphthyl)-4,5-dihydro-3(2h)-pyridazinone"
"C(C=C)C1=C(C=C(C=C1)C=1CCC(NN1)=O)O","6-(4-allyl-3-hydroxyphenyl)-4,5-dihydro-3(2h)-pyridazinone"
"C(C=C)C1=C(C=C(C(=O)CCC(=O)OC)C=C1)O","methyl 3-(4-allyl-3-hydroxybenzoyl)propionate"
"C(C=C)OC=1C=C(C=CC1)C=1CCC(NN1)=O","6-(3-allyloxyphenyl)-4,5-dihydro-3(2h)-pyridazinone"
"OC=1C=C(C=CC1)C=1CCC(NN1)=O","6-(3-hydroxyphenyl)-4,5-dihydro-3(2h)-pyridazinone"
"C(C=C)Br","allyl bromide"
"C(C=C)OC1=CC=C(C=C1)C=1CCC(NN1)=O","6-(4-allyloxyphenyl)-4,5-dihydro-3(2h)-pyridazinone"
"OC1=CC=C(C=C1)C=1CCC(NN1)=O","6-(4-hydroxyphenyl)-4,5-dihydro-3(2h)-pyridazinone"
"C(C=C)C=1C=C(C=CC1O)C=1CCC(NN1)=O","6-(3-allyl-4-hydroxyphenyl)-4,5-dihydro-3(2h)-pyridazinone"
"CN(C1=CC=CC=C1)C","n,n-dimethylaniline"
"C(C=C)C=1C=C(C=CC1OCC1CO1)C=1CCC(NN1)=O","6-[3-allyl-4-(2,3-epoxypropoxy)phenyl]-4,5-dihydro-3(2h)-pyridazinone"
"ClC=1C(=C(C(=O)CCC(=O)OC)C=CC1)O","methyl 3-(3-chloro-2-hydroxybenzoyl)propionate"
"ClC=1C=C(C(=O)CCC(=O)OC)C=CC1O","methyl 3-(3-chloro-4-hydroxybenzoyl)propionate"
"[Cl-].[Al+3].[Cl-].[Cl-]","aluminium chloride"
"ClC1=C(C=CC=C1)O","2-chlorophenol"
"C1(CCC(=O)O1)=O","succinic anhydride"
"C(C(Cl)Cl)(Cl)Cl","sym-tetrachlorethane"
"Cl.C(C)(C)(C)NCC(COC1=C(C=C(C=C1)C=1CCC(NN1)=O)Cl)O","6-[4-(3-t-butylamino-2-hydroxypropoxy)-3-chlorophenyl]-4,5-dihydro-3(2h)-pyridazinone hydrochloride"
"ClC=1C=C(C=CC1OCC1CO1)C=1CCC(NN1)=O","6-[3-chloro-4-(2,3-epoxypropoxy)phenyl]-4,5-dihydro-3(2h)-pyridazinone"
"C(C)(C)(C)N","t-butylamine"
"O1C(COC=2C=C(C=CC2)C=2CCC(NN2)=O)C1","6-[3-(2,3-epoxypropoxy)phenyl]-4,5-dihydro-3(2h)-pyridazinone"
"C(C)(C)(C)NCC(COC1=C(C=C(C=C1)C=1CCC(NN1)=O)OC)O","6-[4-(3-t-butylamino-2-hydroxypropoxy)-3-methoxyphenyl]-4,5-dihydro-3-(2h)-pyridazinone"
"O1C(COC2=C(C=C(C=C2)C=2CCC(NN2)=O)OC)C1","6-[4-(2,3-epoxypropoxy)-3-methoxyphenyl]-4,5-dihydro-3(2h)-pyridazinone"
"OC=1C=C(C=CC1C)C=1CCC(NN1)=O","6-(3-hydroxy-4-methylphenyl)-4,5-dihydro-3(2h)-pyridazinone"
"OC=1C=C(C(=O)CCC(=O)O)C=CC1C","3-(3-hydroxy-4-methylbenzoyl) propionic acid"
"O1C(COC=2C=C(C=CC2C)C=2CCC(NN2)=O)C1","6-[3-(2,3-epoxypropoxy)-4-methylphenyl]-4,5-dihydro-3(2h)-pyridazinone"
"C(C)(C)(C)NCC(COC=1C=C(C=CC1C)C=1CCC(NN1)=O)O","6-[3-(3-t-butylamino-2-hydroxypropoxy)-4-methylphenyl]-4,5-dihydro-3(2h)-pyridazinone"
"OC(COC1=C(C=C(C=C1)C=1CCC(NN1)=O)[N+](=O)[O-])CNC(C)C","6-[4-(2-hydroxy-3-isopropylaminopropoxy)-3-nitrophenyl]-4,5-dihydro-3(2h)-pyridazinone"
"O1C(COC2=C(C=C(C=C2)C=2CCC(NN2)=O)[N+](=O)[O-])C1","6-[4-(2,3-epoxypropoxy)-3-nitrophenyl]-4,5-dihydro-3(2h)-pyridazinone"
"ClCC(COC1=C(C=C(C=C1)C=1CCC(NN1)=O)[N+](=O)[O-])O","6-[4-(3-chloro-2-hydroxypropoxy)-3-nitrophenyl]-4,5-dihydro-3(2h)-pyridazinone"
"C(C)(C)(C)NCC(COC1=C(C=C(C=C1)C=1CCC(NN1)=O)[N+](=O)[O-])O","6-[4-(3-t-butylamino-2-hydroxypropoxy)-3-nitrophenyl]-4,5-dihydro-3(2h)-pyridazinone"
"BrC1=CC(=C(C=C1)O)N1CCOCC1","4-bromo-2-morpholinophenol"
"BrC1=CC(=C(C=C1)O)N(CCO)CCO","4-bromo-2-bis(2-hydroxyethyl)aminophenol"
"Cl.C(C1=CC=CC=C1)OC1=C(C=C(C=C1)Br)N1CCOCC1","4-benzyloxy-3-morpholinobromobenzene hydrochloride"
"C(C1=CC=CC=C1)Cl","benzyl chloride"
"CC(=O)C","acetone"
"NC=1C=CC(=C(C(=O)CCC(=O)O)C1)O","3-(5-amino-2-hydroxybenzoyl)propionic acid"
"OC1=C(C(=O)CCC(=O)O)C=C(C=C1)[N+](=O)[O-]","3-(2-hydroxy-5-nitrobenzoyl)propionic acid"
"C(C)(=O)NC=1C=CC(=C(C(=O)CCC(=O)O)C1)O","3-(5-acetamido-2-hydroxybenzoyl)propionic acid"
"C(C)(=O)NC=1C=CC(=C(C(=O)CCC(=O)OC)C1)O","methyl 3-(5-acetamido-2-hydroxybenzoyl)propionate"
"C(Cl)(Cl)Cl","chloroform"
"C(C)(=O)NC=1C=CC(=C(C(=O)CCC(=O)OC)C1)OCC1CO1","methyl 3-[5-acetamido-2-(2,3-epoxypropoxy)benzoyl]propionate"
"C(C)(=O)NC=1C=CC(=C(C1)C=1CCC(NN1)=O)OCC(CNC(C)(C)C)O","6-[5-acetamido-2-(3-t-butylamino-2-hydroxypropoxy)phenyl]-4,5-dihydro-3(2h)-pyridazinone"
"C(C)(=O)NC=1C=CC(=C(C(=O)CCC(=O)OC)C1)OCC(CNC(C)(C)C)O","methyl 3-[5-acetamido-2-(3-t-butylamino-2-hydroxypropoxy)benzoyl]propionate"
"FC1=C(C=C(C(=O)CCC(=O)O)C=C1)O","3-(4-fluoro-3-hydroxybenzoyl)propionic acid"
"NC=1C=C(C(=O)CCC(=O)O)C=CC1F","3-(3-amino-4-fluorobenzoyl)propionic acid"
"OC=1C=C(C(=O)CCC(=O)OCC)C=CC1O","ethyl 3-(3,4-dihydroxybenzoyl)propionate"
"COC=1C=C(C(=O)CCC(=O)OCC)C=CC1OC","ethyl 3-(3,4-dimethoxybenzoyl)propionate"
"B(Br)(Br)Br","boron tribromide"
"C(#N)CC(C(=O)C1=C(C=CC=C1)O)C","2-(3-cyano-2-methylpropionyl)phenol"
"Cl.CN(CC(C(=O)C1=C(C=CC=C1)O)C)C","2-(3-dimethylamino-2-methylpropionyl)phenol hydrochloride"
"OC1=C(C(=O)CCC(=O)O)C(=CC=C1)O","3-(2,6-dihydroxybenzoyl)propionic acid"
"COC1=C(C(=O)CCC(=O)O)C(=CC=C1)OC","3-(2,6-dimethoxybenzoyl)propionic acid"
"FC1=C(C=C(C(=O)CCC(=O)O)C=C1)[N+](=O)[O-]","3-(4-fluoro-3-nitrobenzoyl)-propionic acid"
"OC=1C=C(C(=O)C(CC(=O)O)C)C=CC1[N+](=O)[O-]","3-(3-hydroxy-4-nitrobenzoyl)butyric acid"
"C(C)(=O)OC=1C=C(C(=O)C(CC(=O)O)C)C=CC1[N+](=O)[O-]","3-(3-acetoxy-4-nitrobenzoyl)butyric acid"
"C(#N)C1=C(C=C(C(=O)CCC(=O)O)C=C1)[N+](=O)[O-]","3-(4-cyano-3-nitrobenzoyl)propionic acid"
"NC1=C(C=C(C(=O)CCC(=O)O)C=C1)[N+](=O)[O-]","3-(4-amino-3-nitrobenzoyl)propionic acid"
"NC=1C=C(C(=O)CCC(=O)O)C=CC1C#N","3-(3-amino-4-cyanobenzoyl)propionic acid"
"NC1=C(C=C(C(=O)CCC(=O)O)C=C1)OCC1=CC=CC=C1","3-(4-amino-3-benzyloxybenzoyl)propionic acid"
"C(C1=CC=CC=C1)OC=1C=C(C(=O)CCC(=O)O)C=CC1[N+](=O)[O-]","3-(3-benzyloxy-4-nitrobenzoyl) propionic acid"
"C(C1=CC=CC=C1)(=O)OC=1C=C(C(=O)CCC(=O)O)C=CC1C#N","3-(3-benzoyloxy-4-cyanobenzoyl)propionic acid"
"C(#N)C1=C(C=C(C(=O)CCC(=O)O)C=C1)O","3-(4-cyano-3-hydroxybenzoyl) propionic acid"
"C(C1=CC=CC=C1)OC=1C=C(C(=O)CCC(=O)O)C=CC1C#N","3-(3-benzyloxy-4-cyanobenzoyl)propionic acid"
"NC=1C=CC(=C(C1)C=1CCC(NN1)=O)OCC(CNC(C)(C)C)O","6-[5-amino-2(3-t-butylamino-2-hydroxypropoxy)phenyl]-4,5-dihydro-3(2h)-pyridazinone"
"NC=1C=CC(=C(C(=O)CCC(=O)OC)C1)OCC(CNC(C)(C)C)O","methyl 3-[5-amino-2-(3-t-butylamino-2-hydroxypropoxy)benzoyl]propionate"
"NC=1C=CC(=C(C(=O)CCC(=O)O)C1)OCC(CNC(C)(C)C)O","3-[5-amino-2-(3-t-butylamino-2-hydroxypropoxy)benzoyl]propionic acid"
"C(C)(C)(C)NCC(COC1=C(C=C(C=C1)NC)C=1CCC(NN1)=O)O","6-[2-(3-t-butylamino-2-hydroxypropoxy)-5-(methylamino)phenyl]-4,5-dihydro-3(2h)-pyridazinone"
"C(C)(C)(C)NCC(COC1=C(C(=O)CCC(=O)O)C=C(C=C1)NC)O","3-[2-(3-t-butylamino-2-hydroxypropoxy)-5-(methylamino)benzoyl]propionic acid"
"C(C)C1=NC=C(C=C1C)C","2-ethyl-3,5-dimethylpyridine"
"C(C)C1N=CC(C(N1)CC)C","2,4-diethyl-5-methyl-2,3,4,5-tetrahydropyrimidine"
"[Cl-].[NH4+]","ammonium chloride"
"OP1(CCCC2=CC=CC=C12)=O","1-hydroxy-1-oxo-1,2,3,4-tetrahydrophosphinoline"
"O=P1CCCC2=CC=CC=C12","1-oxo-1,2,3,4-tetrahydrophosphinoline"
"ClP1(CCCC2=CC=CC=C12)=O","1-chloro-1-oxo-1,2,3,4-tetrahydrophosphinoline"
"O=P1(CC=CC2=CC=CC=C12)C=C","1-oxo-1-vinyl-1,2-dihydrophosphinoline"
"C(Cl)(Cl)Cl.CO","chloroform methanol"
"O=P1(CCCC2=CC=CC=C12)C=C","1-oxo-1-vinyl-1,2,3,4-tetrahydrophosphinoline"
"CN1CCP(CC1)(C1=CC=CC=C1)=O","1-methyl-4-oxo-4-phenylperhydro-1,4-azaphosphorine"
"C(=C)P(C1=CC=CC=C1)(C=C)=O","divinylphenylphosphine oxide"
"CN","methylamine"
"C1(=CC=CC=C1)CCP(Cl)Cl","2-phenylethylphosphonous dichloride"
"C1(=CC=CC=C1)CCBr","2-phenylethylbromide"
"C1(=CC=CC=C1)CCCP(Cl)Cl","3-phenylpropylphosphonous dichloride"
"C(C)P1(C=CC2=CC=CC=C12)=O","1-ethylphosphindole 1-oxide"
"C(C)P1(CCCC2=CC=CC=C12)=O","1-ethyl-1,2,3,4-tetrahydrophosphinoline 1-oxide"
"C(=C)P1(C=CC2=CC=CC=C12)=O","1-vinylphosphindole 1-oxide"
"BrN1C(CCC1=O)=O","n-bromosuccinimide"
"BrC1=CP(C2=CC=CC=C12)(C=C)=O","3-bromo-1-vinylphosphindole 1-oxide"
"COC(C1=C(C=C(C=C1OC)CC(=CNC1=CC=CC=C1)C#N)OC)=O","4-(3-anilino-2-cyanoallyl)-2,6-dimethoxybenzoic acid methyl ester"
"NC1=CC=CC=C1","aniline"
"COC(C1=C(C=C(C=C1OC)CC(=CN1CCOCC1)C#N)OC)=O","4-(2-cyano-3-morpholinoallyl)-2,6-dimethoxybenzoic acid methyl ester"
"C(C)OC(=O)C1=CC(=C(C(=C1)OC)CC=1C(=NC(=NC1)N)N)OC","α-(2,4-diamino-5-pyrimidinyl)-2,6-dimethoxy-p-toluic acid ethyl ester"
"COC(=O)C1=CC(=C(C(=C1)OC)CC=1C(=NC(=NC1)N)N)OC","α-(2,4-diamino-5-pyrimidinyl)-2,6-dimethoxy-p-toluic acid methyl ester"
"[Na]","sodium"
"NC1=NC=C(C(=N1)N)CC1=CC(=C(CO)C(=C1)OC)OC","4-[ (2,4-diamino-5-pyrimidinyl)-methyl] -2,6-dimethoxybenzyl alcohol"
"[H-].C(C(C)C)[Al+]CC(C)C","diisobutylaluminum hydride"
"O1CCOCC1","dioxane"
"C(C)OC(C1=C(C=C(C=C1OCC)C=O)OCC)=O","2,6-diethoxy-4-formylbenzoic acid ethyl ester"
"C(C)OC(C1=C(C=C(C=C1OCC)C(=O)Cl)OCC)=O","4-(chloroformyl)-2,6-diethoxy-benzoic ethyl ester"
"[S].N1=CC=CC2=CC=CC=C12","quinoline sulfur"
"[H][H]","hydrogen"
"C(C)OC(=O)C1=CC(=C(C(=C1)OCC)CC=1C(=NC(=NC1)N)N)OCC","α-(2,4-diamino-5-pyrimidinyl)-2,6-diethoxy-p-toluic acid ethyl ester"
"C(C)OC(C1=C(C=C(C=C1OCC)CC(=CN1CCOCC1)C#N)OCC)=O","4-(2-cyano-3-morpholinoallyl)-2,6-diethoxy-benzoic acid ethyl ester"
"C(O)(O)=O.NC(=N)N","guanidine carbonate"
"CC[O-].[Na+]","sodium ethylate"
"COC(C1=CC(=C(C(=C1)OC)CN)OC)=O","4-(aminomethyl)-3,5-dimethoxy-benzoic acid methyl ester"
"COC(C1=CC(=C(C(=C1)OC)C#N)OC)=O","4-cyano-3,5-dimethoxy-benzoic acid methyl ester"
"NC1=NC=C(C(=N1)N)CC1=CC(=C(C(=C1)OCC)C(C)=O)OCC","4'-[(2,4-diamino-5-pyrimidinyl)-methyl]-2',6'-diethoxy-acetophenone"
"NC1=NC=C(C(=N1)N)CC1=CC(=C(C(=C1)OCC)C(CS(=O)(=O)C)=O)OCC","4'-[(2,4-diamino-5-pyrimidinyl)-methyl] -2',6'-diethoxy-2-(methylsulfonyl)acetophenone"
"[Al]","aluminum"
"NC1=NC=C(C(=N1)N)CC1=CC(=C(C(=C1)OC)C(C)=O)OC","4'-[(2,4-diamino-5-pyrimidinyl)-methyl]-2',6'-dimethoxy-acetophenone"
"NC1=NC=C(C(=N1)N)CC1=CC(=C(C(=C1)OC)C(CS(=O)(=O)C)=O)OC","4'-[(2,4-diamino-5-pyrimidinyl)-methyl]-2',6'-dimethoxy-2-(methylsulfonyl)-acetophenone"
"NC1=NC=C(C(=N1)N)CC1=CC(=C(C(CS(=O)(=O)C)O)C(=C1)OCC)OCC","4-[(2,4-diamino-5-pyrimidinyl)-methyl]-2,6-diethoxy-α-[(methylsulfonyl)-methyl]-benzyl alcohol"
"[BH4-].[Na+]","sodium borohydride"
"NC1=NC=C(C(=N1)N)CC1=CC(=C(C(C)(C)O)C(=C1)OC)OC","4-[(2,4-diamino-5-pyrimidinyl)-methyl]-2,6-dimethoxy-α,α-dimethyl-benzyl alcohol"
"NC1=NC=C(C(=N1)NC(C)=O)CC1=CC(=C(C(=C1)OC)C(C)(C)O)OC","n-{2-amino-5-[4-(1-hydroxy-1-methyl-ethyl)-3,5-dimethoxy-benzyl]-4-pyrimidinyl}-acetamide"
"C(C)OC(C(=CC1=CC(=C(C(=C1)OC)C(=O)OC)OC)C#N)=O","α-cyano-3,5-dimethoxy-4-methoxycarbonyl-cinnamic acid ethyl ester"
"COC(C1=C(C=C(C=C1OC)C=O)OC)=O","2,6-dimethoxy-4-formyl-benzoic acid methyl ester"
"C(C)OC(CC#N)=O","cyanoacetic acid ethyl ester"
"C(C)OC(C(=CC1CC(=C(C(=C1)OC)C(=O)OC)OC)C#N)=O","α-cyano-3,5-dimethoxy-4-methoxycarbonyl-dihydro-cinnamic acid ethyl ester"
"C(C)OC(C(=CC1C(C(=C(C(=C1)OC)OC)OC)=C=O)C#N)=O","α-cyano-3,5-dimethoxy-4-methoxy-carbonyl-cinnamic acid ethyl ester"
"COC(=O)C1=CC(=C(C(=C1)OC)CC=1C(=NC(=NC1Cl)N)N)OC","α-(2,4-diamino-6-chloro-5-pyrimidinyl)-2,6-dimethoxy-p-toluic acid methyl ester"
"COC(=O)C1=CC(=C(C(=C1)OC)CC=1C(=NC(=NC1O)N)N)OC","α-(2,4-diamino-6-hydroxy-5-pyrimidinyl)-2,6-dimethoxy-p-toluic acid methyl ester"
"OC1(CC(CC(C1)C)C)C#N","1-hydroxy-3,5-dimethyl-cyclohexanecarbonitrile"
"S([O-])(O)=O.[Na+]","sodium bisulphite"
"CC1CC(CC(C1)C)=O","3,5-dimethylcyclohexanone"
"NC=1OC2(C(N1)=O)CC(CC(C2)C)C","2-amino-7,9-dimethyl-1-oxa-3-aza-spiro[4,5]dec-2-en-4-one"
"C(C)OC(=O)C1(CC(CC(C1)C)C)O","1-hydroxy-3,5-dimethylcyclohexane carboxylic acid ethyl ester"
"Cl.NC(=N)N","guanidine hydrochloride"
