"regular","reason","component","id_reac"
"0","nosmiles","dimethyl acetal","US039338394"
"0","nosmiles","dimethyl acetal","US039338396"
"0","nosmiles","dimethyl acetal","US039338396"
"0","nosmiles","dimethyl acetal","US039338398"
"0","nosmiles","dimethyl acetal","US039338398"
"0","nosmiles","dimethyl acetal","US0393383910"
"0","nosmiles","dimethyl acetal","US0393383910"
"0","nosmiles","dimethyl acetal","US0393383912"
"0","nosmiles","dimethyl acetal","US0393383912"
"0","nosmiles","dimethyl acetal","US0393383914"
"0","nosmiles","dimethyl acetal","US0393383914"
"0","nosmiles","dimethyl acetal","US0393383917"
"0","nosmiles","dimethyl acetal","US0393383917"
"0","nosmiles","ice water","US039338411"
"0","nosmiles","ice water","US039338415"
"0","nosmiles","ice","US039338294"
"0","nosmiles","Example 1 ( b )","US039338295"
"0","nosmiles","157.1","US039338441"
"0","nosmiles","156.6","US039338441"
"0","nosmiles","100","US039338441"
"0","nosmiles","58.5","US039338442"
"0","nosmiles","66.1","US039338442"
"0","nosmiles","42.3","US039338443"
"0","nosmiles","50.1","US039338443"
"0","nosmiles","15.5","US039338444"
"0","nosmiles","23.4","US039338444"
"0","nosmiles","solution 1.25","US039338445"
"0","nosmiles","157.1","US039338451"
"0","nosmiles","156.6","US039338451"
"0","nosmiles","100","US039338451"
"0","nosmiles","58.5","US039338452"
"0","nosmiles","66.1","US039338452"
"0","nosmiles","42.3","US039338453"
"0","nosmiles","50.1","US039338453"
"0","nosmiles","30.5","US039338454"
"0","nosmiles","ice water","US039338454"
"0","nosmiles","15.5","US039338455"
"0","nosmiles","23.4","US039338455"
"0","nosmiles","23.3","US039338456"
"0","nosmiles","( c )","US039338456"
"0","nosmiles","30","US0393384510"
"0","nosmiles","244","US039338581"
"0","nosmiles","122","US039338582"
"0","nosmiles","2-N","US039338591"
"0","nosmiles","borax","US039338591"
"0","nosmiles","tertbutoxycarbonyl hydrazide","US039338591"
"0","nosmiles","2-N","US039338591"
"0","nosmiles","2-N","US039338591"
"0","nosmiles","borax","US039338592"
"0","nosmiles","2-N","US039338592"
"0","nosmiles","2-N","US039338592"
"0","nosmiles","Compound 8","US039338651"
"0","nosmiles","formula III","US039338042"
"0","nosmiles","III","US039338042"
"0","nosmiles","Br Cl","US039338042"
"0","nosmiles","2-(5-Isopropoxy-3- methyl-2-pentenylthio) C17H24O3S","US039338042"
"0","nosmiles","5-Isopropoxy-3-methyl C15H21ClOS","US039338042"
"0","nosmiles","5-Isopropoxy-3-methyl C16H24O3","US039338042"
"0","nosmiles","5-Isopropoxy-3-methyl C16H24O2S","US039338042"
"0","nosmiles","5-Isopropoxy-3-methyl-2 C17H26O2","US039338042"
"0","nosmiles","5-Isopropoxy-3-methyl-2 C15H21NO4","US039338042"
"0","nosmiles","5-Isopropoxy-3-methyl-2","US039338042"
"0","nosmiles","1,3-dichloro C15H20Cl2O2","US039338042"
"0","nosmiles","phenol benzol__________________________________________________________________________","US039338042"
"0","nosmiles","sodium isobutylate","US039338049"
"0","nosmiles","sodium isobutylate","US0393380412"
"0","nosmiles","sodium isobutylate","US0393380415"
"0","nosmiles","ice water","US039338701"
"0","nosmiles","ether-pentane","US039338356"
"0","nosmiles","methylene chloride petroleum ether","US039338359"
"0","nosmiles","ice","US039338359"
"0","nosmiles","mixture","US0393383513"
"0","nosmiles","racemic cis-2-hydroxy-4-cyclopentene-1-acetic acid lactone","US039338921"
"0","nosmiles","( e )","US039338902"
"0","nosmiles","( g )","US039338904"
"0","nosmiles","morpholine enamine","US0393389012"
"0","nosmiles","ice water","US039338934"
"0","nosmiles","aqueous solution","US039338935"
"0","nosmiles","9-ethoxy","US039338936"
"0","nosmiles","ethyl ester","US039338401"
"0","nosmiles","ethyl ester","US039338401"
"0","nosmiles","ethyl ester","US039338402"
"0","nosmiles","cyclohexyl ester","US039338403"
"0","nosmiles","cyclohexyl ester","US039338403"
"0","nosmiles","ethyl ester","US039338404"
"0","nosmiles","ethyl ester","US039338404"
"0","nosmiles","polyphosphoric acid","US039339051"
"0","nosmiles","polyphosphoric acid","US039339053"
"0","nosmiles","solution","US039339056"
"0","nosmiles","substituted phenylthioacetonitrile","US039339121"
"0","nosmiles","ferric chloride","US039339171"
"0","nosmiles","ice water","US039339171"
"0","nosmiles","Cl(EtO)2PO","US039339221"
"0","nosmiles","3","US039339222"
"0","nosmiles","colorless crystals","US039340241"
"0","nosmiles","N-[3β-hydroxy-11-oxo-18β-olean-12-en-30-oyl]aspartic acid","US039340271"
"0","nosmiles","alkali metal salt","US039340701"
"0","nosmiles","aromatic carboxylic acid","US039340701"
"0","nosmiles","aromatic carboxylic acid","US039340701"
"0","nosmiles","alkali metal hydroxide","US039340701"
"0","nosmiles","salicycilic acid","US039340701"
"0","nosmiles","ice water","US039339131"
"0","nosmiles","H-Gln-Asp (OtBu)-Phe-OCH3","US039340088"
"0","nosmiles","hydrogenated N,N-dimethylformamide","US0393400810"
"0","nosmiles","solution","US0393400840"
"0","nosmiles","ice","US0393400847"
"0","nosmiles","anhydride","US039349721"
"0","nosmiles","polyisocyanate","US039351321"
"0","nosmiles","ethoxylated n-butanol","US039351461"
"0","nosmiles","NCO","US039351461"
"0","nosmiles","diisocyanate","US039351461"
"0","nosmiles","NCO","US039351461"
"0","nosmiles","amide","US039351461"
"0","nosmiles","sapogenin","US039351942"
"0","nosmiles","71.1","US039351821"
"0","nosmiles","35.4","US039351821"
"0","nosmiles","1a","US039351822"
"0","nosmiles","54.0","US039351823"
"0","nosmiles","27.4","US039351824"
"0","nosmiles","1a","US039351824"
"0","nosmiles","1c","US039351825"
"0","nosmiles","mono-hydrochloride","US039351826"
"0","nosmiles","10.0","US039351826"
"0","nosmiles","50","US039351826"
"0","nosmiles","24.6","US039351827"
"0","nosmiles","52.6","US039351829"
"0","nosmiles","35.6","US0393518215"
"0","nosmiles","144.0g","US039351976"
"0","nosmiles","crude material","US039351911"
"0","nosmiles","suspension","US039352031"
"0","nosmiles","resultant mixture","US039352121"
"0","nosmiles","resultant mixture","US039352071"
"0","nosmiles","ammonia ice","US039352071"
"0","nosmiles","ice","US039352072"
"0","nosmiles","stannous chloride","US039352093"
"0","nosmiles","stannous chloride","US039352096"
"0","nosmiles","stannous chloride","US039352097"
"0","nosmiles","ferrous sulfate","US0393520910"
"0","nosmiles","ferrous sulfate","US0393520912"
"0","nosmiles","cuprous oxide","US0393520913"
"0","nosmiles","acid chloride","US039352214"
"0","nosmiles","suspension","US039352171"
"0","nosmiles","residue","US039352184"
"0","nosmiles","9b-(p-tolyl)-1,2,3,9b-tetrahydro-1-(p-tolylsulfonyl)-1H-imidazo[2,1-a]isoindol-5-one","US039352184"
"0","nosmiles","sulfate salt","US039352184"
"0","nosmiles","ice water","US039352184"
"0","nosmiles","sulfates","US039352185"
"0","nosmiles","sulfate salt","US039352186"
"0","nosmiles","ice water","US039352186"
"0","nosmiles","alcohol","US039352202"
"0","nosmiles","alcohol","US039352206"
"0","nosmiles","lithium aluminum hydride LiAlH4","US039352144"
"0","nosmiles","oil","US039352146"
"0","nosmiles","( a )","US039352146"
"0","nosmiles","crystals","US039352147"
"0","nosmiles","oil","US039352148"
"0","nosmiles","3',4',5'-trimethoxy benzyl-2-phenyl-3-keto piperazine","US039352148"
"0","nosmiles","oil","US039352149"
"0","nosmiles","ice water","US039352321"
"0","nosmiles","cupric acetate monohydrate","US039352341"
"0","nosmiles","stainless steel","US039352341"
"0","nosmiles","cupric acetate monohydrate","US039352342"
"0","nosmiles","stainless steel","US039352342"
"0","nosmiles","stainless steel","US039352343"
"0","nosmiles","cupric acetate monohydrate","US039352343"
"0","nosmiles","alcohol DMF","US039352236"
"0","nosmiles","alcohol","US039352238"
"0","nosmiles","alcohol","US039352239"
"0","nosmiles","solution","US039352531"
"0","nosmiles","palladium-on-calcium carbonate","US039352535"
"0","nosmiles","0.5-M solution","US039352539"
"0","nosmiles","2-N","US039352539"
"0","nosmiles","crude product","US039352452"
"0","nosmiles","ice water","US039352454"
"0","nosmiles","A9","US039352455"
"0","nosmiles","ice water","US039352456"
"0","nosmiles","oil","US039352673"
"0","nosmiles","ketone","US039352674"
"0","nosmiles","material","US039352676"
"0","nosmiles","2,3 cis-5,6,7,8-tetrahydro-1,6,7-naphthalenetriol","US039352678"
"0","nosmiles","epoxide","US0393526710"
"0","nosmiles","mercuric acetate","US039352711"
"0","nosmiles","solid","US039352712"
"0","nosmiles","Grignard reagent","US039352714"
"0","nosmiles","Opiate","US039350741"
"0","nosmiles","morpholine enamine","US039352611"
"0","nosmiles","2-(7-hydroxyhoptyl)-5-methyl-3-(3-oxo-1-octenyl)cyclopentanol","US0393526110"
"0","nosmiles","methyl ester","US0393526126"
"0","nosmiles","glass","US039352801"
"0","nosmiles","copper-I chloride","US039353123"
"0","nosmiles","liquid","US039353123"
"0","nosmiles","steel","US039353123"
"0","nosmiles","ice water","US039353111"
"0","nosmiles","ice water","US039353113"
"0","nosmiles","ice water","US039353115"
"0","nosmiles","ice water","US039353147"
"0","nosmiles","solution","US0393531410"
"0","nosmiles","solution","US0393531412"
"0","nosmiles","yellowish liquid","US039364011"
"0","nosmiles","solids","US039364051"
"0","nosmiles","diazonium","US039364181"
"0","nosmiles","solid","US039364182"
"0","nosmiles","5-ethylidenenorbornene-2","US039364301"
"0","nosmiles","1,000g","US039364441"
"0","nosmiles","ice","US039364432"
"0","nosmiles","ice","US039364433"
"0","nosmiles","amino-acid","US039364435"
"0","nosmiles","β-lactam","US039364435"
"0","nosmiles","ice water","US039364531"
"0","nosmiles","NaNH2","US039364612"
"0","nosmiles","t-butyl 4,6-dimethyl-pyrimidyl-2-thiolcarbonate","US039364522"
"0","nosmiles","thiolcarbonate","US039364522"
"0","nosmiles","fine powder","US039364682"
"0","nosmiles","fine powder","US039364688"
"0","nosmiles","2-pentenyleneimino","US039364672"
"0","nosmiles","ψ-acid chloride","US039364712"
"0","nosmiles","ice water","US039364642"
"0","nosmiles","L-α-hydrazino-α-methyl-β-(3,4-dihydroxyphenyl)propionic acid","US039364951"
"0","nosmiles","L-α-hydrazino-α-methyl-β-(3,4-dihydroxyphenyl)propionic acid","US039364951"
"0","nosmiles","chloride ion","US039364922"
"0","nosmiles","amine","US039364923"
"0","nosmiles","mixture","US039365061"
"0","nosmiles","α-bromolauroyl halide","US039365061"
"0","nosmiles","aqueous solution","US039365061"
"0","nosmiles","diacyl peroxide","US039365061"
"0","nosmiles","phenyloctadecylnitrile","US039365031"
"0","nosmiles","nitrile","US039365031"
"0","nosmiles","11.6","US039364701"
"0","nosmiles","13.4","US039364702"
"0","nosmiles","11.5","US039364703"
"0","nosmiles","11.7","US039364704"
"0","nosmiles","11.7","US039364705"
"0","nosmiles","13.6","US039364707"
"0","nosmiles","13.6","US039364708"
"0","nosmiles","13.6","US039364709"
"0","nosmiles","13.6","US0393647010"
"0","nosmiles","13.6","US0393647011"
"0","nosmiles","13.6","US0393647012"
"0","nosmiles","11.8","US0393647013"
"0","nosmiles","14.4","US0393647014"
"0","nosmiles","1,1-oxybisethane","US0393647015"
"0","nosmiles","46.5","US0393647015"
"0","nosmiles","120","US0393647015"
"0","nosmiles","87","US0393647016"
"0","nosmiles","50","US0393647017"
"0","nosmiles","12","US0393647018"
"0","nosmiles","13.6","US0393647019"
"0","nosmiles","11.2","US0393647020"
"0","nosmiles","ice","US039365042"
"0","nosmiles","oil","US039365046"
"0","nosmiles","dimethyl 4-phenyl phthalate","US039365049"
"0","nosmiles","solution- w/v","US039364871"
"0","nosmiles","tetrahydropyranyl ethers","US039364871"
"0","nosmiles","petrol-ether","US039372281"
"0","nosmiles","crude product","US039376121"
"0","nosmiles","stannous chloride","US039376272"
"0","nosmiles","stannous chloride","US039376272"
"0","nosmiles","C14 -fatty amine hydrochloride","US039376481"
"0","nosmiles","C14 -fatty amine hydrochloride","US039376481"
"0","nosmiles","p,p' diphenyl methane diisocyanate","US039376731"
"0","nosmiles","p,p'diphenyl methane diisocyanate","US039376732"
"0","nosmiles","p,p' diphenyl methane diisocyanate","US039376733"
"0","nosmiles","Bis 2-ethoxy ethylether","US039376733"
"0","nosmiles","p,p' diphenyl methane diisocyanate","US039376734"
"0","nosmiles","p,p'diphenyl methane diisocyanate","US039376735"
"0","nosmiles","p,p' diphenyl methane diisocyanate","US039376736"
"0","nosmiles","p,p' diphenyl methane diisocyanate","US039376737"
"0","nosmiles","p,p'diphenyl methane diisocyanate","US039376738"
"0","nosmiles","p,p' diphenyl methane diisocyanate","US039376739"
"0","nosmiles","63.2","US039376961"
"0","nosmiles","276","US039376962"
"0","nosmiles","20","US039377011"
"0","nosmiles","resultant mixture","US039377011"
"0","nosmiles","14","US039377011"
"0","nosmiles","98","US039377012"
"0","nosmiles","resultant mixture","US039377012"
"0","nosmiles","40","US039377013"
"0","nosmiles","30","US039377014"
"0","nosmiles","methyl 5-methyl anthranilate","US039377041"
"0","nosmiles","crystals","US039377043"
"0","nosmiles","product","US039377022"
"0","nosmiles","aqueous solution","US039377028"
"0","nosmiles","chromic oxide","US039377028"
"0","nosmiles","crystals","US039377101"
"0","nosmiles","2,8-dibenzylcyclooctanones","US039377102"
"0","nosmiles","2,8-dibenzylidenecyclooctanones","US039377102"
"0","nosmiles","benzylcyclooctanones","US039377103"
"0","nosmiles","aromatic ring","US039377103"
"0","nosmiles","171g","US039377162"
"0","nosmiles","product","US039377211"
"0","nosmiles","Example 1 ( 1 )","US039377183"
"0","nosmiles","Example 1 ( 1 )","US039377184"
"0","nosmiles","Example 1 ( 1 )","US039377185"
"0","nosmiles","Example 1 ( 1 )","US039377186"
"0","nosmiles","101g","US039377302"
"0","nosmiles","ice water","US039377221"
"0","nosmiles","nitro","US039377261"
"0","nosmiles","aluminum triethyl","US039377591"
"0","nosmiles","nickel-2-ethylhexoate","US039377591"
"0","nosmiles","polymer","US039377591"
"0","nosmiles","olefin","US039377591"
"0","nosmiles","oxime","US039377367"
"0","nosmiles","suspension","US039377368"
"0","nosmiles","diethyl ester","US039377368"
"0","nosmiles","suspension","US0393773610"
"0","nosmiles","ice water","US039377612"
"0","nosmiles","aromatic compounds","US039377371"
"0","nosmiles","amino acid","US039378091"
"0","nosmiles","nucleotide","US039378091"
"0","nosmiles","adenosine-5'-monophosphoric acid-(Na-tryptophanate)2","US039378091"
"0","nosmiles","ice","US039378301"
"0","nosmiles","O-[2-(N,,N-dimethylcarbamoyloxy)-2-methoxyiminoethyl] O-ethyl 2-methyl-4-chlorobenzylphosphonate","US0393782414"
"0","nosmiles","desired product","US0393782415"
"0","nosmiles","nitrile","US039378375"
"0","nosmiles","crystals","US039378375"
"0","nosmiles","ice water","US0393783713"
"0","nosmiles","Ice","US0393783714"
"0","nosmiles","white acid","US0393783714"
"0","nosmiles","ice water","US039378407"
"0","nosmiles","tetrahydrate","US039378421"
"0","nosmiles","max(EtOH)","US039378421"
"0","nosmiles","5-N","US039378382"
"0","nosmiles","salt","US039378384"
"0","nosmiles","10.3","US039378333"
"0","nosmiles","29.8","US039378336"
"0","nosmiles","dipotassium","US0393783313"
"0","nosmiles","2g","US0393783320"
"0","nosmiles","ice","US039378011"
"0","nosmiles","tannin","US039389511"
"0","nosmiles","amine hydrochloride","US039389831"
"0","nosmiles","( F )","US039391152"
"0","nosmiles","4,4'-bis-α-chloroacetamidodiphenylether","US039391221"
"0","nosmiles","solution","US039391222"
"0","nosmiles","polyester","US039391222"
"0","nosmiles","polyester","US039391223"
"0","nosmiles","1g","US039391521"
"0","nosmiles","6'-N-t-butoxycarbonyl-kanamycin B","US039391431"
"0","nosmiles","4',5'-dihydrospiro[5α-androst-1-ene-17,2'(3'H)-furan]-3,4'-dione","US039391551"
"0","nosmiles","hydroxyl","US039391552"
"0","nosmiles","116","US039391553"
"0","nosmiles","26","US039391553"
"0","nosmiles","resultant mixture","US039391553"
"0","nosmiles","ice water","US039391553"
"0","nosmiles","81","US039391554"
"0","nosmiles","15","US039391556"
"0","nosmiles","resultant solution","US039391556"
"0","nosmiles","79.5","US039391581"
"0","nosmiles","52","US039391582"
"0","nosmiles","30","US039391582"
"0","nosmiles","dichlorosulphonylisocyanate","US039391582"
"0","nosmiles","48.22","US039391582"
"0","nosmiles","ice water","US039391692"
"0","nosmiles","ester","US039391781"
"0","nosmiles","formula II","US039391781"
"0","nosmiles","alkali-aluminum silicate","US039391781"
"0","nosmiles","ester","US039391782"
"0","nosmiles","esters","US039391783"
"0","nosmiles","δ,δ-dimethyl-acetyl-oxo-sulfonium methylide","US039391841"
"0","nosmiles","aqueous solution","US039391861"
"0","nosmiles","aqueous solution","US039391862"
"0","nosmiles","aqueous solution","US039391863"
"0","nosmiles","α-azo-isobutyronitrile","US039391801"
"0","nosmiles","ice water","US039391806"
"0","nosmiles","α-azo-iso-butyronitrile","US039391809"
"0","nosmiles","alcohol DMF","US039391716"
"0","nosmiles","alcohol","US039391718"
"0","nosmiles","alcohol","US039391719"
"0","nosmiles","desired intermediate","US039391961"
"0","nosmiles","HClO4","US039391964"
"0","nosmiles","67g","US039392181"
"0","nosmiles","resultant mixture","US039392021"
"0","nosmiles","aqueous solution","US039392022"
"0","nosmiles","ice water","US039392023"
"0","nosmiles","resultant mixture","US039392023"
"0","nosmiles","ice water","US039392024"
"0","nosmiles","ice water","US039392025"
"0","nosmiles","ice water","US039392026"
"0","nosmiles","resultant mixture","US039392028"
"0","nosmiles","paraffin","US039392029"
"0","nosmiles","ice water","US039392029"
"0","nosmiles","resultant mixture","US0393920210"
"0","nosmiles","Grignard reagent","US0393920211"
"0","nosmiles","resultant mixture","US0393920211"
