"source","target","role"
"CN(C(C)CC=C)C(=O)OC(C)(C)C","US06232316B121","reactant"
"C(C)N(CC)CC","US06232316B121","reactant"
"C(C)#N","US06232316B121","reactant"
"CNC(C)C\C=C\C=1C=NC=C(C1)OC(C)C","US06232316B122","reactant"
"O=C([C@H](O)[C@@H](O)[C@@H](O)[C@H](O)C(=O)O)O","US06232316B122","reactant"
"O","US06232316B122","reactant"
"BrC=1C=C(C=NC1)OC(C)C","US06232316B123","reactant"
"C[C@@H](CC=C)O","US06232316B123","reactant"
"C(C)N(CC)CC","US06232316B123","reactant"
"C1(=CC=C(C=C1)S(=O)(=O)Cl)C","US06232316B124","reactant"
"C(C)(C)OC=1C=C(C=NC1)/C=C/C[C@H](C)O","US06232316B124","reactant"
"C1(=CC=C(C=C1)S(=O)(=O)O[C@@H](C)C\C=C\C=1C=NC=C(C1)OC(C)C)C","US06232316B125","reactant"
"CN","US06232316B125","reactant"
"O=C([C@H](O)[C@@H](O)[C@@H](O)[C@H](O)C(=O)O)O","US06232316B126","reactant"
"CN[C@H](C)C\C=C\C=1C=NC=C(C1)OC(C)C","US06232316B126","reactant"
"BrC=1C=C(C=NC1)OC(C)C","US06232316B127","reactant"
"C[C@H](CC=C)O","US06232316B127","reactant"
"C(C)N(CC)CC","US06232316B127","reactant"
"C(C)#N","US06232316B127","reactant"
"C(C)(C)OC=1C=C(C=NC1)/C=C/C[C@@H](C)O","US06232316B128","reactant"
"C1(=CC=C(C=C1)S(=O)(=O)Cl)C","US06232316B128","reactant"
"C1(=CC=C(C=C1)S(=O)(=O)O[C@H](C)C\C=C\C=1C=NC=C(C1)OC(C)C)C","US06232316B129","reactant"
"CN","US06232316B129","reactant"
"CN[C@@H](C)C\C=C\C=1C=NC=C(C1)OC(C)C","US06232316B130","reactant"
"O=C([C@H](O)[C@@H](O)[C@@H](O)[C@H](O)C(=O)O)O","US06232316B130","reactant"
"O","US06232316B130","reactant"
"BrC=1C=C(C=NC1)/C=C/CC(C)O","US06232316B131","reactant"
"C1(=CC=C(C=C1)S(=O)(=O)Cl)C","US06232316B131","reactant"
"BrC=1C=NC=C(C1)Br","US06232316B132","reactant"
"C[O-].[Na+]","US06232316B132","reactant"
"BrC=1C=C(C=NC1)OC","US06232316B133","reactant"
"CC(CC=C)O","US06232316B133","reactant"
"C(C)N(CC)CC","US06232316B133","reactant"
"C(C)#N","US06232316B133","reactant"
"COC=1C=C(C=NC1)/C=C/CC(C)O","US06232316B134","reactant"
"C1(=CC=C(C=C1)S(=O)(=O)Cl)C","US06232316B134","reactant"
"C1(=CC=C(C=C1)S(=O)(=O)OC(C)C\C=C\C=1C=NC=C(C1)OC)C","US06232316B135","reactant"
"CN","US06232316B135","reactant"
"CNC(C)C\C=C\C=1C=NC=C(C1)OC","US06232316B136","reactant"
"O=C([C@H](O)[C@@H](O)[C@@H](O)[C@H](O)C(=O)O)O","US06232316B136","reactant"
"O","US06232316B136","reactant"
"[Na]","US06232316B137","reactant"
"C(C)O","US06232316B137","reactant"
"BrC=1C=NC=C(C1)Br","US06232316B137","reactant"
"CN(C)C=O","US06232316B137","reactant"
"BrC=1C=C(C=NC1)OCC","US06232316B138","reactant"
"CN(C(C)CC=C)C(=O)OC(C)(C)C","US06232316B138","reactant"
"C(C)N(CC)CC","US06232316B138","reactant"
"C(C)#N","US06232316B138","reactant"
"CN(C(C)C\C=C\C=1C=NC=C(C1)OCC)C(=O)OC(C)(C)C","US06232316B139","reactant"
"FC(C(=O)O)(F)F","US06232316B139","reactant"
"CNC(C)C\C=C\C=1C=NC=C(C1)OCC","US06232316B140","reactant"
"O=C([C@H](O)[C@@H](O)[C@@H](O)[C@H](O)C(=O)O)O","US06232316B140","reactant"
"O","US06232316B140","reactant"
"NC1=NC=C(C=C1C)Br","US06232316B141","reactant"
"CN(C(C)CC=C)C(=O)OC(C)(C)C","US06232316B141","reactant"
"C(C)N(CC)CC","US06232316B141","reactant"
"FC(C(=O)O)(F)F","US06232316B142","reactant"
"CN(C(C)C\C=C\C=1C=NC(=C(C1)C)N)C(=O)OC(C)(C)C","US06232316B142","reactant"
"CNC(C)C\C=C\C=1C=NC=NC1","US06232316B143","reactant"
"O=C([C@H](O)[C@@H](O)[C@@H](O)[C@H](O)C(=O)O)O","US06232316B143","reactant"
"O","US06232316B143","reactant"
"CC1C(C2=CC=C(C=C2C1)C)=O","US06232312B13","reactant"
"COC(CBr)=O","US06232312B13","reactant"
"I(=O)(=O)(=O)[O-].[Na+]","US06232312B14","reactant"
"O","US06232312B14","reactant"
"COC=1C=C2C(=C(C(C2=CC1)=CC1=CC=C(C=C1)SC)C)CC(=O)O","US06232312B14","reactant"
"CO","US06232312B14","reactant"
"CC1C(C2=CC(=CC=C2C1)[N+](=O)[O-])=O","US06232312B15","reactant"
"COC1=CC=C2CC(C(C2=C1)=O)C","US06232312B15","reactant"
"C(C)O","US06232312B15","reactant"
"C(C)(=O)O","US06232312B15","reactant"
"FC=1C=C(C=O)C=CC1F","US06232312B16","reactant"
"C(CC)(=O)OC(CC)=O","US06232312B16","reactant"
"C(CC)(=O)[O-].[Na+]","US06232312B16","reactant"
"FC=1C=C(C=C(C(=O)O)C)C=CC1F","US06232312B17","reactant"
"FC=1C=C2C(=C(C(C2=CC1F)=CC1=CC=C(C=C1)SC)C)CC(=O)O","US06232312B18","reactant"
"CO","US06232312B18","reactant"
"I(=O)(=O)(=O)[O-].[Na+]","US06232312B18","reactant"
"O","US06232312B18","reactant"
"CO","US06232312B18","reactant"
"O","US06232312B18","reactant"
"FC1=C(C=CC=C1)F","US06232312B19","reactant"
"[Cl-].[Al+3].[Cl-].[Cl-]","US06232312B19","reactant"
"ClC(Cl)OC","US06232312B19","reactant"
"Cl","US06232312B19","reactant"
"ClC(Cl)OC","US06232312B110","reactant"
"CC=1C=CC=CC1C","US06232312B110","reactant"
"SC1=CC=CC=C1","US06232312B111","reactant"
"ClC(Cl)OC","US06232312B111","reactant"
"FC=1C=C(C=C(C(=O)O)C)C=CC1OC","US06232312B113","reactant"
"[H][H]","US06232312B113","reactant"
"I(=O)(=O)(=O)[O-].[Na+]","US06232312B114","reactant"
"O","US06232312B114","reactant"
"FC1=C(C=C2C(=C(C(C2=C1)=CC1=CC=C(C=C1)SC)C)CC(=O)O)OC","US06232312B114","reactant"
"CO","US06232312B114","reactant"
"FC1=CC=C(C=O)C=C1","US06232312B115","reactant"
"C(CC)(=O)OC(CC)=O","US06232312B115","reactant"
"C(CC)(=O)[O-].[Na+]","US06232312B115","reactant"
"FC1=C(C=O)C=CC(=C1)F","US06232312B118","reactant"
"C(CC)(=O)OC(CC)=O","US06232312B118","reactant"
"C(CC)(=O)[O-].[Na+]","US06232312B118","reactant"
"[OH-].[K+]","US06232312B118","reactant"
"FC1=C(C=C(C(=O)O)C)C=CC(=C1)F","US06232312B119","reactant"
"[H][H]","US06232312B119","reactant"
"[H][H]","US06232312B119","reactant"
"FC=1C=C2C(=C(C(C2=CC1)=CC1=CC=C(C=C1)S(=O)C)C)CC(=O)O","US06232312B120","reactant"
"C[O-].[Na+]","US06232312B120","reactant"
"[P](I)I","US06232312B121","reactant"
"ClC=1N=C(C2=C(C(=NC(=N2)Cl)NC2=CC=CC=C2)N1)NC1=CC=CC=C1","US06232312B121","reactant"
"I","US06232312B121","reactant"
"Br.NCCBr","US06232323B11","reactant"
"C(=O)(OC(C)(C)C)OC(=O)OC(C)(C)C","US06232323B11","reactant"
"CCOCC","US06232323B11","reactant"
"C(O)([O-])=O.[Na+]","US06232323B11","reactant"
"NC1=C(C(=O)OC)C=CC(=C1)Cl","US06232313B11","reactant"
"C(#CC(=O)OC)C(=O)OC","US06232313B11","reactant"
"C(#CC(=O)OC)C(=O)OC","US06232313B11","reactant"
"CC(C)([O-])C.[K+]","US06232313B11","reactant"
"BrCCN1N=C(C=2NC=3C=C(C=CC3C(C2C1=O)=O)Cl)O","US06232313B13","reactant"
"C1(C=2C(C(N1)=O)=CC=CC2)=O.[K]","US06232313B13","reactant"
"Cl","US06232313B13","reactant"
"ClC=1C=CC=2C(C3=C(NC2C1)C(N(C3=O)NC3=CC=CC=C3)=O)=O","US06232313B14","reactant"
"CS(=O)(=O)O","US06232313B14","reactant"
"ClC=1C=CC=2C(C3=C(NC2C1)C(N(C3=O)NC3=CC=C(C=C3)OC)=O)=O","US06232313B15","reactant"
"CS(=O)(=O)O","US06232313B15","reactant"
"ClC1=CC=C2C(=C(C(=NC2=C1)C(=O)OC)C(=O)OC)O","US06232313B16","reactant"
"Cl.COC1=CC=C(C=C1)NN","US06232313B16","reactant"
"C(C)N(CC)CC","US06232313B16","reactant"
"ClC=1C=CC=2C(C3=C(NC2C1)C(N(N=C3O)C3=CC=C(C=C3)OC)=O)=O","US06232313B17","reactant"
"C(C)OCC","US06232313B17","reactant"
"ClC=1C=CC=2C(C3=C(NC2C1)C(=NN(C3=O)C3=CC=C(C=C3)OC)O)=O","US06232313B18","reactant"
"C(C)OCC","US06232313B18","reactant"
"CO","US06232313B18","reactant"
"N(C1=CC=CC=C1)N1C(C=2NC=3C=CC(=CC3C(C2C1=O)=O)[N+](=O)[O-])=O","US06232313B19","reactant"
"CO","US06232313B19","reactant"
"[N+](=O)([O-])C=1C=C2C(=C(C(=NC2=CC1)C(=O)OCC)C(=O)OCC)O","US06232313B110","reactant"
"C1(=CC=CC=C1)NN","US06232313B110","reactant"
"ClC1=CC=C2C(=C(C(=NC2=C1)C(=O)OC)C(=O)OC)O","US06232313B111","reactant"
"Cl.Cl.C(C1=CC=CC=C1)NN","US06232313B111","reactant"
"C(C)N(CC)CC","US06232313B111","reactant"
"ClC=1C=CC=2C(C3=C(NC2C1)C(N(C3=O)NC3=CC=C(C=C3)Cl)=O)=O","US06232313B113","reactant"
"ClC1=CC=C2C(=C(C(=NC2=C1)C(=O)OC)C(=O)OC)O","US06232313B114","reactant"
"ClC1=CC=C(C=C1)NN","US06232313B114","reactant"
"C(C)N(CC)CC","US06232313B114","reactant"
"O","US06232313B114","reactant"
"ClC=1C=CC=2C(C3=C(NC2C1)C(N(C3=O)NC3=CC=C(C=C3)C)=O)=O","US06232313B115","reactant"
"CS(=O)(=O)O","US06232313B115","reactant"
"ClC1=CC=C2C(=C(C(=NC2=C1)C(=O)OC)C(=O)OC)O","US06232313B116","reactant"
"Cl.CC1=CC=C(C=C1)NN","US06232313B116","reactant"
"C(C)N(CC)CC","US06232313B116","reactant"
"ClC=1C=CC=2C(C3=C(NC2C1)C(N(C3=O)NC3=CC=C(C=C3)C(C)C)=O)=O","US06232313B117","reactant"
"CS(=O)(=O)O","US06232313B117","reactant"
"COC(=O)C1=NC2=CC(=CC=C2C(=C1C(=O)OC)O)Cl","US06232313B120","reactant"
"Cl.C1(=CC=CC2=CC=CC=C12)NN","US06232313B120","reactant"
"C(C)N(CC)CC","US06232313B120","reactant"
"ClC=1C=CC=2C(C3=C(NC2C1)C(N(C3=O)NC3=CC=C(C=C3)F)=O)=O","US06232313B121","reactant"
"CS(=O)(=O)O","US06232313B121","reactant"
"COC(=O)C1=NC2=CC(=CC=C2C(=C1C(=O)OC)O)Cl","US06232313B122","reactant"
"Cl.FC1=CC=C(C=C1)NN","US06232313B122","reactant"
"C(C)N(CC)CC","US06232313B122","reactant"
"BrC1=CC=C(NN2C(C=3NC=4C=C(C=CC4C(C3C2=O)=O)Cl)=O)C=C1","US06232313B123","reactant"
"CS(=O)(=O)O","US06232313B123","reactant"
"ClC=1C=CC=2C(C3=C(NC2C1)C(N(C3=O)NC3=C(C=CC=C3)OC)=O)=O","US06232313B124","reactant"
"CS(=O)(=O)O","US06232313B124","reactant"
"O1CCCC1","US06232313B125","reactant"
"C(=O)(OC)C=1C(=NC2=CC(=CC=C2C1O)Cl)C(=O)O","US06232313B125","reactant"
"S(=O)(Cl)Cl","US06232313B125","reactant"
"ClC=1C=CC=2C(C3=C(NC2C1)C(=NN(C3=O)C3=C(C=C(C=C3)OC)C)O)=O","US06232313B126","reactant"
"CNC[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO","US06232313B126","reactant"
"ClC=1C=CC=2C(C3=C(NC2C1)C(=NN(C3=O)C3=CC(=C(C=C3)OC)OC)O)=O","US06232313B127","reactant"
"C[S-].[Na+]","US06232313B129","reactant"
"BrCCN1N=C(C=2NC=3C=C(C=CC3C(C2C1=O)=O)Cl)O","US06232313B129","reactant"
"ClC=1C=CC=2C(C3=C(NC2C1)C(=NN(C3=O)C3=C(C=C(C=C3)OC)C)O)=O","US06232313B130","reactant"
"[OH-].OCC[N+](C)(C)C","US06232313B130","reactant"
"ClC=1C=CC=2C(C3=C(NC2C1)C(=NN(C3=O)C3=C(C=C(C=C3)OC)C)O)=O","US06232313B132","reactant"
"O","US06232313B132","reactant"
"[OH-].OCC[N+](C)(C)C","US06232313B132","reactant"
"Cl","US06232313B132","reactant"
"C(C1=CC=CC=C1)N1C(NC(C(=C1)C)=O)=O","US06232318B11","reactant"
"[OH-].[Na+]","US06232318B11","reactant"
"BrCCCBr","US06232318B11","reactant"
"Cl.FC1=CC=C(C=C1)C1CCNCC1","US06232318B12","reactant"
"C(C1=CC=CC=C1)N1C(N(C(C(=C1)C)=O)CCCBr)=O","US06232318B12","reactant"
"[I-].[Na+]","US06232318B12","reactant"
"C([O-])([O-])=O.[K+].[K+]","US06232318B12","reactant"
"C(C1=CC=CC=C1)N1C(NC(C(=C1)C)=O)=O","US06232318B13","reactant"
"[OH-].[Na+]","US06232318B13","reactant"
"C(C)(C)(C)OC(=O)NCCCBr","US06232318B13","reactant"
"C(C1=CC=CC=C1)N1C(N(C(C(=C1)C)=O)CCCNC1CCN(CC1)C1=C(C=C(C=C1)F)OC)=O","US06232318B15","reactant"
"BrC=1C(NC(NC1)=O)=O","US06232318B16","reactant"
"C([O-])([O-])=O.[K+].[K+]","US06232318B16","reactant"
"C(C1=CC=CC=C1)Br","US06232318B16","reactant"
"O","US06232318B16","reactant"
"C(C1=CC=CC=C1)N1C(NC(C(=C1)Br)=O)=O","US06232318B17","reactant"
"[OH-].[Na+]","US06232318B17","reactant"
"C(C)(C)(C)OC(=O)NCCCBr","US06232318B17","reactant"
"C1(=CC=CC=C1)[Li]","US06232318B18","reactant"
"C(C)(C)(C)OC(=O)NCCCN1C(N(C=C(C1=O)Br)CC1=CC=CC=C1)=O","US06232318B18","reactant"
"N1C=CC2=CC=CC=C12","US06232307B11","reactant"
"N1C=CC2=CC=CC=C12","US06232307B11","reactant"
"ClS(=O)(=O)N=C=O","US06232307B11","reactant"
"C(C1=CC=CC=C1)OC=1C=C(C=CC1)C=1N(C2=CC=CC=C2C1C)CC1=CC=C(C=C1)OCCCl","US06232307B12","reactant"
"N1CCCCC1","US06232307B12","reactant"
"[I-].[K+]","US06232307B12","reactant"
"C(C)(=O)OCC","US06232307B12","reactant"
"OC1=CC=C(CO)C=C1","US06232307B15","reactant"
"BrC(CC)Cl","US06232307B15","reactant"
"[OH-].[K+]","US06232307B15","reactant"
"O=CC1=CC(OC)=C(O)C=C1","US06232307B110","reactant"
"BrCC(=O)OCC","US06232307B110","reactant"
"C([O-])([O-])=O.[K+].[K+]","US06232307B110","reactant"
"N1C=CC2=CC=CC=C12","US06232327B11","reactant"
"[H-].[Na+]","US06232327B11","reactant"
"FC1=CC=C(CCl)C=C1","US06232327B11","reactant"
"O","US06232327B11","reactant"
"FC1=CC=C(CN2C=CC3=CC=CC=C23)C=C1","US06232327B12","reactant"
"C(C(=O)Cl)(=O)Cl","US06232327B12","reactant"
"NC1=CC=NC=C1","US06232327B12","reactant"
"N1C=CC2=CC=CC=C12","US06232327B13","reactant"
"C(C(=O)Cl)(=O)Cl","US06232327B13","reactant"
"NC1=CC=NC=C1","US06232327B13","reactant"
"OC1(CC[N+]2(CCCC2)CC1)C1=CC=CC=C1","US06232329B11","reactant"
"ClC=1C=NNC1","US06232329B11","reactant"
"C([O-])([O-])=O.[K+].[K+]","US06232329B11","reactant"
"C1(=CC=CC=C1)C=1CCNCC1","US06232329B12","reactant"
"ClCCCCN1C=CC2=CC=CC=C12","US06232329B12","reactant"
"C([O-])([O-])=O.[K+].[K+]","US06232329B12","reactant"
"ClC=1C=NNC1","US06232329B13","reactant"
"[H-].[Na+]","US06232329B13","reactant"
"ClCCCN1CCC(=CC1)C1=CC=CC=C1","US06232329B13","reactant"
"OC1(CCN(CC1)CCCCN1C=NC2=C1C=CC=C2)C2=CC=CC=C2","US06232329B14","reactant"
"Cl","US06232329B14","reactant"
"[H-].[H-].[H-].[H-].[Li+].[Al+3]","US06232329B16","reactant"
"C1(=CC=CC=C1)C=1CCN(CC1)CC(CCN1N=CC=C1)=O","US06232329B16","reactant"
"Cl.C(C)O","US06232329B17","reactant"
"ClC=1N=C(N(C1Cl)CCCCN1CCC(=CC1)C1=CC=CC=C1)C","US06232329B17","reactant"
"COC(C1=CC=C(C=C1)O)=O","US06232290B11","reactant"
"BrCCCCCCBr","US06232290B11","reactant"
"C([O-])([O-])=O.[K+].[K+]","US06232290B11","reactant"
"CCCCCC","US06232290B11","reactant"
"BrCCCCCCOC1=CC=C(C(=O)OC)C=C1","US06232290B12","reactant"
"C[O-].[Na+]","US06232290B12","reactant"
"Cl","US06232290B12","reactant"
"COCCCCCCOC1=CC=C(C(=O)OC)C=C1","US06232290B13","reactant"
"O1C(CCC1)CO","US06232290B13","reactant"
"O.NN","US06232290B13","reactant"
"COCCCCCCOC1=CC=C(C(=O)NN)C=C1","US06232290B14","reactant"
"N1=CC=CC=C1","US06232290B14","reactant"
"COC(=O)C1=CC=C(C(=O)Cl)C=C1","US06232290B14","reactant"
"O","US06232290B14","reactant"
"COCCCCCCOC1=CC=C(C(=O)NNC(C2=CC=C(C=C2)C(=O)OC)=O)C=C1","US06232290B15","reactant"
"P12(=S)SP3(=S)SP(=S)(S1)SP(=S)(S2)S3","US06232290B15","reactant"
"O","US06232290B15","reactant"
"COCCCCCCOC1=CC=C(C=C1)C1=NN=C(S1)C1=CC=C(C(=O)OC)C=C1","US06232290B16","reactant"
"[OH-].[Na+]","US06232290B16","reactant"
"Cl","US06232290B16","reactant"
"COCCCCCCOC1=CC=C(C=C1)C1=NN=C(S1)C1=CC=C(C(=O)O)C=C1","US06232290B17","reactant"
"ON1N=NC2=C1C=CC=C2","US06232290B17","reactant"
"Cl.C(C)N=C=NCCCN(C)C","US06232290B17","reactant"
"COC(C1=CC(=CC=C1)O)=O","US06232290B18","reactant"
"C([O-])([O-])=O.[K+].[K+]","US06232290B18","reactant"
"BrCCCCC","US06232290B18","reactant"
"O","US06232290B18","reactant"
"COC(C1=CC(=CC=C1)OCCCCC)=O","US06232290B19","reactant"
"[OH-].[Na+]","US06232290B19","reactant"
"OCl","US06232290B19","reactant"
"N1(N=NC2=C1C=CC=C2)OC(C2=CC=C(C=C2)OCCCC)=O","US06232290B110","reactant"
"NNC(=S)N","US06232290B110","reactant"
"C(C)(C)OC(C)C","US06232290B110","reactant"
"C(CCC)OC1=CC=C(C(=O)NNC(=S)N)C=C1","US06232290B111","reactant"
"CS(=O)(=O)O","US06232290B111","reactant"
"FC(C(=O)O)(F)F.C(C)OC(C1=CC=C(C=C1)C=1N=C2SC(=NN2C1)C1=CC=C(C=C1)OCCCC)=O","US06232290B112","reactant"
"CO","US06232290B112","reactant"
"[OH-].[Na+]","US06232290B112","reactant"
"Cl","US06232290B112","reactant"
"OC1=CC=C(C=C1)C1=CC=C(C(=O)O)C=C1","US06232290B113","reactant"
"Cl.CO","US06232290B113","reactant"
"OC1=CC=C(C=C1)C1=CC=C(C(=O)O)C=C1","US06232290B114","reactant"
"CI","US06232290B114","reactant"
"C([O-])([O-])=O.[Na+].[Na+]","US06232290B114","reactant"
"CN(C=O)C","US06232290B114","reactant"
"N1N=CC(=C1)C(=O)OC","US06232290B115","reactant"
"C([O-])([O-])=O.[K+].[K+]","US06232290B115","reactant"
"BrCCCCCCCCCC","US06232290B115","reactant"
"C(C)(=O)OCC","US06232290B115","reactant"
"OC1=CC=C(C=C1)C1=CC=C(C(=O)OC)C=C1","US06232290B116","reactant"
"C([O-])([O-])=O.[K+].[K+]","US06232290B116","reactant"
"O(C1=CC=CC=C1)CCCBr","US06232290B116","reactant"
"OC1=CC=C(C=C1)C1=CC=C(C(=O)O)C=C1","US06232290B118","reactant"
"[OH-].[Na+]","US06232290B118","reactant"
"O(C1=CC=CC=C1)CCCCBr","US06232290B118","reactant"
"O","US06232290B118","reactant"
"OC1=CC=C(C=C1)C1=NN=C(S1)C1=CC=C(C(=O)OC)C=C1","US06232290B119","reactant"
"OC1=CC=C(C=C1)C1=NN=C(S1)C1=CC=C(C(=O)O)C=C1","US06232290B119","reactant"
"C([O-])([O-])=O.[K+].[K+]","US06232290B119","reactant"
"O(C1=CC=CC=C1)CCCCBr","US06232290B119","reactant"
"Cl","US06232290B119","reactant"
"OC1=CC=C(C=C1)C1=NN=C(S1)C1=CC=C(C(=O)OC)C=C1","US06232290B120","reactant"
"OC1=CC=C(C=C1)C1=NN=C(S1)C1=CC=C(C(=O)O)C=C1","US06232290B120","reactant"
"C([O-])([O-])=O.[K+].[K+]","US06232290B120","reactant"
"BrCCCCCBr","US06232290B120","reactant"
"Cl","US06232290B120","reactant"
"N1CCCCC1","US06232290B122","reactant"
"ClC1=NC=C(C(=O)OC)C=C1","US06232290B122","reactant"
"C([O-])([O-])=O.[K+].[K+]","US06232290B122","reactant"
"O","US06232290B122","reactant"
"N1(CCCCC1)C1=NC=C(C(=O)OC)C=C1","US06232290B123","reactant"
"C(C)O","US06232290B123","reactant"
"O1CCCC1","US06232290B123","reactant"
"O.NN","US06232290B123","reactant"
"O.NN","US06232290B123","reactant"
"N1(CCCCC1)C1=NC=C(C=C1)C1=NN=C(S1)C1=CC=C(C(=O)OC)C=C1","US06232290B124","reactant"
"O1CCCC1","US06232290B124","reactant"
"[OH-].[Na+]","US06232290B124","reactant"
"Cl","US06232290B124","reactant"
"OC1=CC=C(C=C1)C1=CC=C(C(=O)OC)C=C1","US06232290B125","reactant"
"C(CCC)Br","US06232290B125","reactant"
"C([O-])([O-])=O.[Na+].[Na+]","US06232290B125","reactant"
"BrCCCOC1=CC=C(C=C1)C1=CC=C(C(=O)OC)C=C1","US06232290B126","reactant"
"C([O-])([O-])=O.[K+].[K+]","US06232290B126","reactant"
"C[C@@H]1CNC[C@@H](O1)C","US06232290B126","reactant"
"BrC1=CC=C(C=C1)S","US06232290B127","reactant"
"BrCCCCCCCBr","US06232290B127","reactant"
"C([O-])([O-])=O.[K+].[K+]","US06232290B127","reactant"
"BrC1=CC=C(C=C1)SCCCCCCCBr","US06232290B128","reactant"
"C[O-].[Na+]","US06232290B128","reactant"
"Cl","US06232290B128","reactant"
"ClC1=CC=C(C=C1)C1(CCNCC1)O","US06232290B129","reactant"
"C(=O)(OC(C)(C)C)OC(=O)OC(C)(C)C","US06232290B129","reactant"
"C(C)(C)(C)OC(=O)N1CCC(CC1)(O)C1=CC=C(C=C1)Cl","US06232290B130","reactant"
"[H-].[Na+]","US06232290B130","reactant"
"IC","US06232290B130","reactant"
"C(C)(=O)OCC","US06232290B130","reactant"
"C1C(CC2=CC=CC=C12)O","US06232290B131","reactant"
"C(C)N(CC)CC","US06232290B131","reactant"
"CS(=O)(=O)Cl","US06232290B131","reactant"
"O","US06232290B131","reactant"
"FC(C(=O)O)(F)F.COC(C1=CC=C(C=C1)C=1SC(=NN1)N)=O","US06232290B132","reactant"
"[OH-].[Na+]","US06232290B132","reactant"
"COC(=O)C=1C=NN(C1)C1=CC=C(C=C1)[N+](=O)[O-]","US06232290B133","reactant"
"[NH4+].[Cl-]","US06232290B133","reactant"
"CO","US06232290B133","reactant"
"COC(=O)C=1C=NN(C1)C1=CC=C(C=C1)C=O","US06232290B134","reactant"
"CO","US06232290B134","reactant"
"O1CCCC1","US06232290B134","reactant"
"[BH4-].[Na+]","US06232290B134","reactant"
"COC(=O)C=1C=NN(C1)C1=CC=C(C=C1)C=O","US06232290B135","reactant"
"ClC1=CC(=CC=C1)C(=O)OO","US06232290B135","reactant"
"ClC1=CC(=CC=C1)C(=O)OO","US06232290B135","reactant"
"C(C)OC(C1=CC=C(C=C1)N1CCC(CC1)O)=O","US06232290B136","reactant"
"BrC1C=CCCC1","US06232290B136","reactant"
"C(C)OC(C1=CC=C(C=C1)N1CCC(CC1)OC1C=CCCC1)=O","US06232290B137","reactant"
"[H][H]","US06232290B137","reactant"
"C(CCCC)OC1=CC=C(C=C1)C1=NN=C(S1)N","US06232290B139","reactant"
"COC(=O)C1=CC=C(C(=O)Cl)C=C1","US06232290B139","reactant"
"O","US06232290B139","reactant"
"C(C)(C)(C)OC(=O)N1CCC(CC1)=O","US06232290B140","reactant"
"C1(CCCCC1)C1=CC=C(C=C1)N1CCNCC1","US06232290B140","reactant"
"C(C)O","US06232290B140","reactant"
"C(#N)[BH3-].[Na+]","US06232290B140","reactant"
"C1(CCCCC1)C1=CC=C(C=C1)N1CCN(CC1)C1CCN(CC1)C1=CC=C(C#N)C=C1","US06232290B141","reactant"
"Cl","US06232290B141","reactant"
"O","US06232290B141","reactant"
"C(C)(=O)O","US06232290B141","reactant"
"COC(=O)C=1C=NN(C1)C1=CC=C(C=C1)C=O","US06232290B142","reactant"
"C1(=CC=CC=C1)N1CCNCC1","US06232290B142","reactant"
"C(#N)[BH3-].[Na+]","US06232290B142","reactant"
"C(=O)(O)[O-].[Na+]","US06232290B142","reactant"
"Cl.Cl.C(C)OC(C1=CC=C(C=C1)N1CCNCC1)=O","US06232290B143","reactant"
"C([O-])(O)=O.[K+]","US06232290B143","reactant"
"C1C(CC2=CC=CC=C12)OS(=O)(=O)C","US06232290B143","reactant"
"O","US06232290B143","reactant"
"Cl.NCC(=O)C1=CC=C(C=C1)Br","US06232290B144","reactant"
"C(CCCCCC)OC1=CC=C(C(=O)O)C=C1","US06232290B144","reactant"
"ON1N=NC2=C1C=CC=C2","US06232290B144","reactant"
"C(C)N=C=NCCCN(C)C","US06232290B144","reactant"
"C(CCCCCC)OC1=CC=C(C=C1)C=1SC(=CN1)C1=CC=C(C=C1)Br","US06232290B145","reactant"
"C(CCC)[Li]","US06232290B145","reactant"
"C(=O)=O","US06232290B145","reactant"
"Cl","US06232290B145","reactant"
"O1CCCC1","US06232290B145","reactant"
"C(C)(C)(C)OC(=O)N1CCC(CC1)(OC)C1=CC=C(C=C1)Cl","US06232290B146","reactant"
"Cl","US06232290B146","reactant"
"O","US06232290B146","reactant"
"COC(=O)C=1C=NN(C1)C1=CC=C(C=C1)N","US06232290B148","reactant"
"C([O-])([O-])=O.[K+].[K+]","US06232290B148","reactant"
"[I-].[Na+]","US06232290B148","reactant"
"BrCCCCCBr","US06232290B148","reactant"
"BrCCCCCBr","US06232290B148","reactant"
"C([O-])([O-])=O.[K+].[K+]","US06232290B148","reactant"
"CN(C=O)C","US06232290B148","reactant"
"CN(C=O)C","US06232290B148","reactant"
"N1(CCCCC1)C1=CC=C(C#N)C=C1","US06232290B149","reactant"
"NNC(=S)N","US06232290B149","reactant"
"FC(C(=O)O)(F)F","US06232290B149","reactant"
"[OH-].[Na+]","US06232290B149","reactant"
"COC(=O)C1=CC=C(C=C1)B(O)O","US06232290B150","reactant"
"BrC1=CC=C(C=C1)COCC","US06232290B150","reactant"
"COCCOC","US06232290B150","reactant"
"C([O-])([O-])=O.[Na+].[Na+]","US06232290B150","reactant"
"OC1=CC=C(C=C1)C1=CC=C(C(=O)OC)C=C1","US06232290B152","reactant"
"C1(CCCCC1)O","US06232290B152","reactant"
"N(=NC(=O)OCC)C(=O)OCC","US06232290B152","reactant"
"BrCCCCOC1=CC=C(C=C1)C1=CC=C(C(=O)OC)C=C1","US06232290B154","reactant"
