"source","target","role"
"US06232290B127","BrC1=CC=C(C=C1)SCCCCCCCBr","product"
"US06232290B128","BrC1=CC=C(C=C1)SCCCCCCCOC","product"
"US06232290B129","C(C)(C)(C)OC(=O)N1CCC(CC1)(O)C1=CC=C(C=C1)Cl","product"
"US06232290B130","C(C)(C)(C)OC(=O)N1CCC(CC1)(OC)C1=CC=C(C=C1)Cl","product"
"US06232290B131","C1C(CC2=CC=CC=C12)OS(=O)(=O)C","product"
"US06232290B132","NC1=NN=C(S1)C1=CC=C(C(=O)O)C=C1","product"
"US06232290B133","COC(=O)C=1C=NN(C1)C1=CC=C(C=C1)N","product"
"US06232290B134","COC(=O)C=1C=NN(C1)C1=CC=C(C=C1)CO","product"
"US06232290B135","COC(=O)C=1C=NN(C1)C1=CC=C(C=C1)O","product"
"US06232290B136","C(C)OC(C1=CC=C(C=C1)N1CCC(CC1)OC1C=CCCC1)=O","product"
"US06232290B137","C(C)OC(C1=CC=C(C=C1)N1CCC(CC1)OC1CCCCC1)=O","product"
"US06232290B139","COC(C1=CC=C(C(=O)NC=2SC(=NN2)C2=CC=C(C=C2)OCCCCC)C=C1)=O","product"
"US06232290B140","C(C)(C)(C)OC(=O)N1CCC(CC1)N1CCN(CC1)C1=CC=C(C=C1)C1CCCCC1","product"
"US06232290B141","C1(CCCCC1)C1=CC=C(C=C1)N1CCN(CC1)C1CCN(CC1)C1=CC=C(C(=O)O)C=C1","product"
"US06232290B142","COC(=O)C=1C=NN(C1)C1=CC=C(C=C1)CN1CCN(CC1)C1=CC=CC=C1","product"
"US06232290B143","C(C)OC(C1=CC=C(C=C1)N1CCN(CC1)C1CC2=CC=CC=C2C1)=O","product"
"US06232290B144","C(CCCCCC)OC1=CC=C(C(=O)NCC(=O)C2=CC=C(C=C2)Br)C=C1","product"
"US06232290B145","C(CCCCCC)OC1=CC=C(C=C1)C1=CN=C(S1)C1=CC=C(C(=O)O)C=C1","product"
"US06232290B146","ClC1=CC=C(C=C1)C1(CCNCC1)OC","product"
"US06232290B148","COC(=O)C=1C=NN(C1)C1=C(C=CC=C1)C1CCNCC1","product"
"US06232290B149","N1(CCCCC1)C1=CC=C(C=C1)C1=NN=C(S1)N","product"
"US06232290B150","C(C)OCC1=CC=C(C=C1)C1=CC=C(C(=O)OC)C=C1","product"
"US06232290B152","C1(CCCCC1)OC1=CC=C(C=C1)C1=CC=C(C(=O)OC)C=C1","product"
"US06232290B154","COCCCCOC1=CC=C(C=C1)C1=CC=C(C(=O)OC)C=C1","product"
"US06232290B155","COC(C1=CC=C(C=C1)C=1N=C2SC(=NN2C1)C1=CC=C(C=C1)OCCCCCOC)=O","product"
"US06232290B156","C(C)(C)(C)OC(=O)N1CCN(CC1)C1=CC=C(C=C1)C1=CC=C(C=C1)OCCCCCOC","product"
"US06232290B157","C(C)OC(C1=CC=C(C=C1)C=1N=C2SC(=NN2C1)C1=CC=C(C=C1)O)=O","product"
"US06232290B158","N1(N=NC2=C1C=CC=C2)OC(C2=CC=C(C=C2)C2=NOC(=C2)C2=CC=C(C=C2)OCCCCC)=O","product"
"US06232340B11","CN1C(=C(C(C=C1)=O)O)C","product"
"US06232340B12","CC1=NC=CC(C1O)=O","product"
"US06232340B13","CN1C(=C(C(C=C1)=O)O)C","product"
"US06232340B14","CC1=NC=CC(C1O)=O","product"
"US06232340B15","OCC1=CC(C(=CN1C)O)=O","product"
"US06232340B16","OCC1=CC(C(=CN1C)O)=O","product"
"US06232322B11","C(C1=CC=CC=C1)C=1OC2=C(C1C1=CC=C(C=C1)C1=CC=C(C=C1)O[C@H](C(=O)O)CC1=CC=CC=C1)C=CC=C2","product"
"US06232322B12","C(C1=CC=CC=C1)C1=C(C2=C(S1)C=CC=C2)C2=CC=C(C=C2)C2=CC(=C(C=C2)O)Br","product"
"US06232322B13","COC1=CC=C(C=C1)C1=C(C(=CC(=C1)C1=CC=C(C=C1)C=1C2=C(SC1CC1=CC=CC=C1)C=CC=C2)C2=CC=C(C=C2)OC)O","product"
"US06232322B14","BrC=1OC2=C(C1C1=CC=C(C=C1)C1=CC=C(C=C1)OC(C(=O)O)CC1=CC=CC=C1)C=CC=C2","product"
"US06232322B15","C(CCC)C=1OC2=C(C1C1=CC=C(C=C1)C1=CC=C(C=C1)OC(C(=O)O)CC1=CC=CC=C1)C=CC=C2","product"
"US06232322B16","C(C1=CC=CC=C1)C=1OC2=C(C1C1=CC=C(C=C1)C1=CC=C(C=C1)OC(C(=O)O)CC1=CC=CC=C1)C=CC=C2","product"
"US06232322B17","C(CCC)C1=C(C2=C(S1)C=CC=C2)C2=CC=C(C=C2)C2=CC=C(C=C2)OC(C(=O)O)CC2=CC=CC=C2","product"
"US06232322B18","C(C1=CC=CC=C1)C1=C(C2=C(S1)C=CC=C2)C2=CC=C(C=C2)C2=CC=C(C=C2)OC(C(=O)O)CC2=CC=CC=C2","product"
"US06232322B19","C(C1=CC=CC=C1)(=O)C=1OC2=C(C1C1=CC=C(C=C1)C1=CC=C(C=C1)OC(C(=O)O)CC1=CC=CC=C1)C=CC=C2","product"
"US06232322B110","C(C1=CC=CC=C1)C=1OC2=C(C1C1=CC=C(C=C1)C1=CC=C(C=C1)O[C@@H](C(=O)O)CC1=CC=CC=C1)C=CC=C2","product"
"US06232322B111","C(C1=CC=CC=C1)C=1OC2=C(C1C1=CC=C(C=C1)C1=CC=C(C=C1)O[C@@H](C(=O)O)C)C=CC=C2","product"
"US06232322B112","C(C1=CC=CC=C1)C=1OC2=C(C1C1=CC=C(C=C1)C1=CC=C(C=C1)OC(C(=O)O)(CC1=CC=CC=C1)C)C=CC=C2","product"
"US06232322B113","C(C1=CC=CC=C1)C1=C(C2=C(S1)C=CC=C2)C2=CC=C(C=C2)C2=CC(=C(C(=C2)Br)O[C@@H](C(=O)O)CC2=CC=CC=C2)Br","product"
"US06232322B114","C(C1=CC=CC=C1)C1=C(C2=C(S1)C=CC=C2)C2=CC=C(C=C2)C2=CC(=C(C=C2)O[C@@H](C(=O)O)CC2=CC=CC=C2)C2=CC=C(C=C2)OC","product"
"US06232322B115","C(C1=CC=CC=C1)C1=C(C2=C(S1)C=CC=C2)C2=CC=C(C=C2)C2=CC(=C(C(=C2)Br)OCC(=O)O)Br","product"
"US06232322B116","C(C1=CC=CC=C1)C1=C(C2=C(S1)C=CC=C2)C2=CC=C(C=C2)C2=CC(=C(C=C2)OCC(=O)O)Br","product"
"US06232322B117","C(C1=CC=CC=C1)C1=C(C2=C(S1)C=CC=C2)C2=CC=C(C=C2)C2=CC(=C(C(=C2)Br)O[C@H](C(=O)O)CCC2=CC=CC=C2)Br","product"
"US06232322B118","C(C1=CC=CC=C1)C1=C(C2=C(S1)C=CC=C2)C2=CC=C(C=C2)C2=CC(=C(C(=C2)Br)O[C@@H](C(=O)O)CCN2C(C1=CC=CC=C1C2=O)=O)Br","product"
"US06232322B119","C(C1=CC=CC=C1)C1=C(C2=C(S1)C=CC=C2)C2=CC=C(C=C2)C2=CC(=C(C(=C2)Br)O[C@H](CCNC(C=2C(C(=O)O)=CC=CC2)=O)C(=O)O)Br","product"
"US06232322B120","C(C1=CC=CC=C1)C=1OC2=C(C1C1=CC=C(C=C1)C1=CC=C(C=C1)O[C@H](C(=O)O)CCC1=CC=CC=C1)C=CC=C2","product"
"US06232322B121","C(C1=CC=CC=C1)C=1OC2=C(C1C1=CC=C(C=C1)C1=CC(=C(C(=C1)Br)O[C@@H](C(=O)O)CC(C)C)Br)C=CC=C2","product"
"US06232322B122","C(C1=CC=CC=C1)C=1OC2=C(C1C1=CC=C(C=C1)C1=CC(=C(C(=C1)Br)OC(C(=O)O)CCCC)Br)C=CC=C2","product"
"US06232322B123","C(C1=CC=CC=C1)C=1OC2=C(C1C1=CC=C(C=C1)C1=CC(=C(C(=C1)Br)O[C@H](C(=O)O)CC)Br)C=CC=C2","product"
"US06232322B124","C(C1=CC=CC=C1)C=1OC2=C(C1C1=CC=C(C=C1)C1=CC(=C(C(=C1)Br)O[C@H](C(=O)O)CCCCCC)Br)C=CC=C2","product"
"US06232322B125","C(C1=CC=CC=C1)C=1OC2=C(C1C1=CC=C(C=C1)C1=CC(=C(C=C1)O[C@H](C(=O)O)CC1=CC=CC=C1)C1=CC=C(C=C1)OC)C=CC=C2","product"
"US06232338B11","FC1=C(C(=C(C(=C1F)F)F)F)OC(C1=CC(=CC(=C1)[N+](=O)[O-])N)=O","product"
"US06232338B12","COC(C=1C=C(C(=O)OCC=C)C=C(C1)[N+](=O)[O-])=O","product"
"US06232338B13","C(C=C)OC(C1=CC(=CC(=C1)C(N(C)OC)=O)N)=O","product"
"US06232338B13","C(C=C)OC(C=1C=C(C(=O)O)C=C(C1)[N+](=O)[O-])=O","product"
"US06232338B14","C(C=C)OC(C=1C=C(C(=O)ON2C(CCC2=O)=O)C=C(C1)[N+](=O)[O-])=O","product"
"US06232338B15","C(C=C)OC(C1=CC(=CC(=C1)[N+](=O)[O-])C(N(C)OC)=O)=O","product"
"US06232338B17","C(C=C)OC(C1=CC(=CC(=C1)[N+](=O)[O-])C(N(C)OCC=C)=O)=O","product"
"US06232338B110","ClC=1C=C(CNC(=O)C2=CC=C(S2)C(=O)O)C=CC1Cl","product"
"US06232338B111","ClC=1C=C(CNC(=O)C2=CC=C(S2)C(=O)Cl)C=CC1Cl","product"
"US06232338B112","COC(=O)C1=NC=C(C=C1)C(NCC1=CC(=C(C=C1)Cl)Cl)=O","product"
"US06232338B113","ClC=1C=C(CNC(=O)C=2C=CC(=NC2)C(=O)O)C=CC1Cl","product"
"US06232338B114","ClC=1C=C(CNC(=O)C=2C=CC(=NC2)C(=O)Cl)C=CC1Cl","product"
"US06232338B118","ClC=1C=C(CNC(=O)C=2C=C(C(=O)O)C=CC2)C=CC1Cl","product"
"US06232334B11","C(CC)OC=1NC2=C(N1)C=CC=C2","product"
"US06232334B12","C(=O)(O)C1=C(C(=O)OCC)C=CC=C1[N+](=O)[O-]","product"
"US06232334B13","C(#N)C1=C(C=CC=C1)C1=CC=C(C=C1)CN1C(=NC2=C1C(=CC=C2)C(=O)OCC)OC","product"
"US06232334B14","C(#N)C1=C(C=CC=C1)C1=CC=C(C=C1)CN1C(=NC2=C1C(=CC=C2)C(=O)OCC)OCC","product"
"US06232334B15","C(#N)C1=C(C=CC=C1)C1=CC=C(C=C1)CN1C(=NC2=C1C(=CC=C2)C(=O)OCC)OCCC","product"
"US06232334B16","C(#N)C1=C(C=CC=C1)C1=CC=C(C=C1)CN1C(=NC2=C1C(=CC=C2)C(=O)OCC)S","product"
"US06232334B17","C(#N)C1=C(C=CC=C1)C1=CC=C(C=C1)CN1C(=NC2=C1C(=CC=C2)C(=O)OC)OCC","product"
"US06232334B18","C(#N)C1=C(C=CC=C1)C1=CC=C(C=C1)CNC1=C(C(=O)OCC)C=CC=C1NC(=S)NCC","product"
"US06232334B19","C(#N)C1=C(C=CC=C1)C1=CC=C(C=C1)CN1C(=NC2=C1C(=CC=C2)C(=O)OCC)NCC","product"
"US06232334B110","C(#N)C1=C(C=CC=C1)C1=CC=C(C=C1)CN1C(=NC2=C1C(=CC=C2)C(=O)OC)OC","product"
"US06232334B111","C(C)N(C1=NC2=C(N1CC1=CC=C(C=C1)C1=C(C=CC=C1)C#N)C(=CC=C2)C(=O)OC)C","product"
"US06232334B112","ClC1=NC2=C(N1CC1=CC=C(C=C1)C1=C(C=CC=C1)C#N)C(=CC=C2)C(=O)OC","product"
"US06232334B113","C(#N)C1=C(C=CC=C1)C1=CC=C(C=C1)CNC1=C(C(=O)OC)C=CC=C1NC(=O)OC","product"
"US06232334B114","C(#N)C1=C(C=CC=C1)C1=CC=C(C=C1)CN1C(=NC2=C1C(=CC=C2)C(=O)OC)N2CCOCC2","product"
"US06232334B116","COC1=C(C=CC=C1)C=NC1CCCCC1","product"
"US06232334B118","C(#N)C1=C(C=CC=C1)C1=CC=C(C=C1)C","product"
"US06232334B119","C(=O)(O)C1=C(C(=O)OC)C=CC=C1[N+](=O)[O-]","product"
"US06232334B120","C(C)(C)(C)OC(=O)NC1=C(C(=O)OC)C=CC=C1[N+](=O)[O-]","product"
"US06232334B122","C(#N)C1=C(C=CC=C1)C1=CC=C(C=C1)CN1C(=NC2=C1C(=CC=C2)C(=O)OC)OCC(F)(F)F","product"
"US06232334B123","C(#N)C1=C(C=CC=C1)C1=CC=C(C=C1)CN1C(=NC2=C1C(=CC=C2)C(=O)OCC)OCC","product"
"US06232334B124","C(=O)C1=CC=C(C=C1)C1=C(C#N)C=CC=C1","product"
"US06232334B125","NCC1=CC=C(C=C1)C1=C(C#N)C=CC=C1","product"
"US06232334B126","C(C)OC1=NC2=C(N1CC1=CC=C(C=C1)C1=C(C=CC=C1)C1=NN=NN1)C(=CC=C2)C(=O)OCC","product"
"US06232334B127","C(C)OC1=NC2=C(N1CC1=CC=C(C=C1)C1=C(C=CC=C1)C1=NN=NN1)C(=CC=C2)C(=O)O","product"
"US06232334B128","C(CC)OC1=NC2=C(N1CC1=CC=C(C=C1)C1=C(C=CC=C1)C1=NN=NN1)C(=CC=C2)C(=O)O","product"
"US06232334B129","C(C)SC1=NC2=C(N1CC1=CC=C(C=C1)C1=C(C=CC=C1)C1=NN=NN1)C(=CC=C2)C(=O)OCC","product"
"US06232334B130","C(CC)SC1=NC2=C(N1CC1=CC=C(C=C1)C1=C(C=CC=C1)C1=NN=NN1)C(=CC=C2)C(=O)OCC","product"
"US06232334B131","CSC1=NC2=C(N1CC1=CC=C(C=C1)C1=C(C=CC=C1)C1=NN=NN1)C(=CC=C2)C(=O)O","product"
"US06232334B132","C(C)SC1=NC2=C(N1CC1=CC=C(C=C1)C1=C(C=CC=C1)C1=NN=NN1)C(=CC=C2)C(=O)O","product"
"US06232334B133","C(CC)SC1=NC2=C(N1CC1=CC=C(C=C1)C1=C(C=CC=C1)C1=NN=NN1)C(=CC=C2)C(=O)O","product"
"US06232334B134","C(C)OC1=NC2=C(N1CC1=CC=C(C=C1)C1=C(C=CC=C1)C1=NN=NN1)C(=CC=C2)C(=O)OC","product"
"US06232334B135","C(CC)NC1=NC2=C(N1CC1=CC=C(C=C1)C1=C(C=CC=C1)C1=NN=NN1)C(=CC=C2)C(=O)OCC","product"
"US06232334B136","COC1=NC2=C(N1CC1=CC=C(C=C1)C1=C(C=CC=C1)C1=NN=NN1)C(=CC=C2)C(=O)O","product"
"US06232334B137","C(C)OC1=NC2=C(N1CC1=CC=C(C=C1)C1=C(C=CC=C1)C(=O)O)C(=CC=C2)C(=O)O","product"
"US06232320B11","C(C)C1=CC2=C(N=CN=C2NC=2SC(=NN2)C)S1","product"
"US06232320B12","ClC1=CC=C(OC2=C3C(=CN=C2)SC(=C3)C(=O)OC)C=C1","product"
"US06232320B13","BrC1=CC=C(OC2=C3C(=CN=C2)SC(=C3)C(=O)OC)C=C1","product"
"US06232320B16","ClC1=CC=C(OC2=C3C(=CN=C2)SC(=C3)C(=O)NC)C=C1","product"
"US06232320B17","ClC=1C=NC=C(C1C(=O)OCC)Cl","product"
"US06232320B18","NC1=C(SC2=CN=CC(=C21)OC2=CC=C(C=C2)Cl)C(=O)N","product"
"US06232320B19","ClC1=NC=CC2=C1C=C(S2)C#N","product"
"US06232320B110","ClC1=CC=C(OC=2C3=C(C=NC2)C=CS3)C=C1","product"
"US06232320B113","C(C1=CC=CC=C1)OC1=C2C(=CN=C1)SC(=C2)C(=O)OC","product"
"US06232320B114","OC1=C2C(=CN=C1)SC(=C2)C(=O)OC","product"
"US06232320B115","OCC1=C2C(=CN=C1)SC(=C2)C(=O)OC(C)(C)C","product"
"US06232320B116","C(=O)C1=C2C(=CN=C1)SC(=C2)C(=O)OC(C)(C)C","product"
"US06232320B118","ClC1=CC=C(C(=O)C=2C=3C(=CN(C2)C)SC(C3)C(=O)OC)C=C1","product"
"US06232320B119","ClC1=CC=C(OC2=C3C(=CN=C2)SC(=C3)NC=O)C=C1","product"
"US06232320B120","ClC1=CC=C(OC2=C3C(=CN=C2)SC(=C3)NC(=S)NC)C=C1","product"
"US06232320B122","ClC1=CC=C(OC2=C3C(=CN=C2)SC(=C3)C3=CC=C(N)C=C3)C=C1","product"
"US06232320B123","ClC1=CC=C(OC2=C3C(=CN=C2)SC(=C3)C3=NN=C(O3)S)C=C1","product"
"US06232320B124","ClC1=CC=C(OC2=C3C(=CN=C2)SC(=C3)C=3NCCN3)C=C1","product"
"US06232320B126","ClC1=CC=C(OC=2C3=C(C(NC2)=O)SC(=C3)C(=O)OC)C=C1","product"
"US06232320B128","ClC1=NC=C(C(=C1Cl)C=O)Cl","product"
"US06232413B11","C[Si](C)(C)C1(C=CC=C1)B(Cl)Cl","product"
"US06232430B11","[Si](C)(C)(C(C)(C)C)OC=1C=C(CO)C=C(C1)O[Si](C)(C)C(C)(C)C","product"
"US06232430B12","C(C(=C)C)(=O)OCC1=CC(=CC(=C1)O[Si](C)(C)C(C)(C)C)O[Si](C)(C)C(C)(C)C","product"
"US06232430B13","C(C(=C)C)(=O)OCC1=CC(=CC(=C1)O)O","product"
"US06232430B14","CC(=O)NC1=CC=C(C=C1)OCC=C","product"
"US06232430B15","C(C=C)OC1=CC=C(C=C1)N1C(C=CC1=O)=O","product"
"US06232430B16","O1C(COC2=CC=C(C=C2)N2C(C=CC2=O)=O)C1","product"
"US06232430B17","OC(COC1=CC=C(C=C1)N1C(C=CC1=O)=O)CO","product"
"US06232430B19","[Si](C)(C)(C(C)(C)C)OC1=CC=C(C=C1)O","product"
"US06232430B110","OC1=CC=C(OC(=O)C=2C=C(C=C(C2)C(=O)OC2=CC=C(C=C2)O)N2C(C=CC2=O)=O)C=C1","product"
"US06232025B11","C1CCC(CC1)(C2=CC=C(C=C2)O)C3=CC=C(C=C3)O.C(C1=CC=CC=C1)(=O)C1=CC=CC=C1","product"
"US06232025B12","C=1C=CC2=C(C1)C(=O)OC2(C=3C=CC(=CC3)O)C=4C=CC(=CC4)O.C(C1=CC=CC=C1)(=O)C1=CC=CC=C1","product"
"US06232025B13","CC1=C(O)C=CC(=C1)C(C)(C)C1=CC=C(C=C1)O.C(C1=CC=CC=C1)(=O)C1=CC=CC=C1","product"
"US06232025B14","OC1=CC=C(C=C1)C(C)(C)C1=CC=C(C=C1)O.C1(=CC=CC=C1)N(N=C(C1=CC=CC=C1)C1=CC=CC=C1)C1=CC=CC=C1","product"
"US06232337B11","C(=O)(OCC)C1=NNC(=C1O)C(=O)OCC","product"
"US06232337B12","[Si](C)(C)(C(C)(C)C)OC=1C=NNC1","product"
"US06232337B13","C(C1=CC=CC=C1)N1N=CC(=C1)O","product"
"US06232337B14","C(C1=CC=CC=C1)N1N=CC(=C1)C[C@H]1CO1","product"
"US06232337B15","NCCC1=CC=C(C=C1)NS(=O)(=O)C1=CC=CC=C1","product"
"US06232342B11","COC([C@@H](NC(=O)OC(C)(C)C)CC(C)C)=O","product"
"US06232342B12","COC([C@@H](NC([C@@H](NC(=O)OCC1=CC=CC=C1)CC(C)C)=O)CC(C)C)=O","product"
"US06232342B13","C(C1=CC=CC=C1)OC(=O)N[C@H](C(=O)NCC=1SC=C(N1)C(=O)OCC)CC(C)C","product"
"US06232342B14","BrCC(=O)C([C@@H](NC(=O)OCC1=CC=CC=C1)CC(C)C)=O","product"
"US06232342B16","C(=O)(OCC1=CC=CC=C1)N[C@@H](CCC(C)C)C(=O)C(C(CNS(=O)(=O)C1=CC2=C(OC3=C2C=CC=C3)C=C1)=O)N","product"
"US06232342B17","OC(C)CN=[N+]=[N-].S(=O)(=O)([O-])C1=CC=C(C)C=C1","product"
"US06232342B18","COC([C@@H](NC(=O)OCC1=CC=CC=C1)CC(C)C)=O","product"
"US06232342B19","CN(C)CC1=CC=C(C(=O)OC)C=C1","product"
"US06232342B111","C(C1=CC=CC=C1)OC=1C=C(C(=O)OC)C=CC1","product"
"US06232342B112","COC(C1=CC=C(C=C1)OCCCN(C)C)=O","product"
"US06232342B114","OC=1C=C(C(=O)OC)C=C(C1)OC","product"
"US06232342B116","CC(CC(C(=O)O)C1=CC=C(C=C1)C1=CC=CC=C1)=C","product"
"US06232342B117","C(C1=CC=CC=C1)OC(=O)NC([C@@H](N)CC(C)C)=O","product"
"US06232342B118","CC(CC(C(=O)O)C1=CC=C(C=C1)C1=CC=CC=C1)=C","product"
"US06232342B119","Br.NC=1SC=C(N1)C(=O)OCC","product"
"US06232342B120","C(C1=CC=CC=C1)OC1=C(C=CC=C1)Br","product"
"US06232342B121","C1(=CC=CC=C1)C1=CC=C(C=C1)NC(C(C)C)=O","product"
"US06232342B123","I.CS=C(N)NC(=S)N","product"
"US06232342B124","COC([C@@H](NC)CC(C)C)=O","product"
"US06232342B125","COC([C@@H](N(C(=O)OCC1=NC=CC=C1)C)CC(C)C)=O","product"
"US06232342B127","C(C1=CC=CC=C1)(=O)NC(=S)N(CC(C)C)C","product"
"US06232342B128","COCOC1=C(C=CC=C1)Br","product"
"US06232342B129","C1(=CC=C(C=C1)S(=O)(=O)Cl)C1=CC=CC=C1","product"
"US06232342B130","C(=O)(OCC1=CC=CC=C1)N[C@@H](CC(C)C)C(=O)NC=CC","product"
"US06232342B131","C(=O)(OCC1=CC=CC=C1)N[C@@H](CC(C)C)C(=O)NC1C(C)O1","product"
"US06232468B11","CNCC1=C(C=CC=C1)Br","product"
"US06232467B11","O1CCN(CC1)C(C(=O)O)\C=C\CCCC","product"
"US06232467B12","NC(C(=O)O)\C=C\C1=CC=CC=C1","product"
"US06232467B13","C1(=CC=CC=C1)C(NC(C(=O)O)C1=CC=CC=C1)C1=CC=CC=C1","product"
"US06232467B14","C(=O)(O)C(CC(C)C)N[C@H](C(=O)O)C=CC1=CC=CC=C1","product"
"US06232467B15","C[C@@H](C(=O)N1CCC[C@H]1C(=O)O)N[C@@H](CCC=2C=CC=CC2)C(=O)O","product"
"US06232475B11","C(=C)N1C(C=2C(C1=O)=CC=CC2)=O","product"
"US06232475B12","C(=C)N1C(C=2C(C1=O)=CC=CC2)=O","product"
"US06232478B11","OCC([C@H](C(=O)O)O)S(=O)(=O)C","product"
"US06232478B12","O1[C@H](CC(=O)[O-])C1.C(C)(C)(C)[NH3+]","product"
"US06232471B11","C1(=CC=CC=C1)S(=O)(=O)CC(=O)NC","product"
"US06232471B12","CC(C)(C)C=1C=C(C=C(C1O)C(C)(C)C)C=1NN=NC1C(=O)NC","product"
"US06232471B13","CC(C)(C)C=1C=C(C=C(C1O)C(C)(C)C)C=1NN=NC1C(=O)NC","product"
"US06232470B11","ClC1=C(C=C(C(=C1)F)C1=NN(C(=C1Cl)C(F)(F)F)C)N=[N+]=[N-]","product"
"US06232476B11","C1(=CC=CC=C1)C1OCCO1","product"
"US06232476B13","BrC1=C(C=C(C=C1)OC)CBr","product"
"US06232476B14","BrC1=C(C=C(C=C1)OC)CCC(=O)C1=CC=CC=C1","product"
"US06232476B15","BrC1=C(C=C(C=C1)OC)CCC1(OCCO1)C1=CC=CC=C1","product"
"US06232476B16","C(C1=CC=CC=C1)OC1=CC=C(C(=O)C2=C(C=C(C=C2)OC)CCC(=O)C2=CC=CC=C2)C=C1","product"
"US06232498B11","C(C1=CC=CC=C1)(=O)N=C=S","product"
"US06232484B11","C(C)OC(C(CCCC(=O)OCC)CC1=C(C=CC=C1)C1=CC=CC=C1)=O","product"
"US06232484B13","C1(=CC=CC=C1)C1=C(CC(C(=O)Cl)CCC(C(=O)Cl)CC2=C(C=CC=C2)C2=CC=CC=C2)C=CC=C1","product"
"US06232484B14","[CH-]1C=CC=C1.[CH-]1C=CC=C1.[Zr+2]","product"
"US06232506B12","CC(=CCCC(C)=O)C","product"
"US06232506B14","CC(C=C)(CCCC(C)C)O","product"
"US06232506B15","CC(C=C)(CCC=C(CCCC(C)C)C)O","product"
"US06232506B16","CC(=CCCC(C)=O)CCCC(C)C","product"
"US06232516B11","C1(CCCCC1)C=1C(=C(CC1)C1CCCCC1)C1CCCCC1","product"
"US06232516B12","CC(CC)C=1C(=C(CC1)C(C)CC)C(C)CC","product"
"US06232516B13","CC(CCC)C=1C(=C(CC1)C(C)CCC)C(C)CCC","product"
"US06232516B14","CCC(CC)C=1C(=C(CC1)C(CC)CC)C(CC)CC","product"
"US06232516B15","C(CCCCCCC)C1=C(C(=C(C1)CCCCCCCC)CCCCCCCC)CCCCCCCC","product"
"US06232516B16","C(C=C)C1(C=CC=C1)CC=C","product"
"US06232516B17","CC(=CCC1(C=CC=C1)CC=C(C)C)C","product"
"US06232516B18","C1(CC=CCC1)C1(C=CC=C1)C1CC=CCC1","product"
"US06232516B19","C(C1=CC=CC=C1)C1(C=CC=C1)CC1=CC=CC=C1","product"
"US06232487B11","C(C)(C)(C)C1=CC=C(C=C1)CC(=COC(C)=O)C","product"
"US06232487B12","C(C)(C)(C)C1=CC=C(C=C1)CC(=COC(OCCCC)=O)C","product"
"US06235096B11","C(C)(CC)NC1=CC(=CC=C1)C","product"
"US06235096B12","C(C)(=O)NC1=C(C(=C(C(=C1)Cl)C)Cl)O","product"
"US06235096B13","NC1=C(C=C(N(CC)C(C)CC)C=C1)C","product"
"US06235095B11","ClC(=O)CCC(=O)C1=CC=C(C=C1)C(=O)C1(CCCCC1)O","product"
"US06235222B12","FC1=C(C(=C(C(=C1[Mg]Br)F)F)F)F","product"
"US06235222B13","FC1=C(C(=C(C(=C1[Mg]Br)F)F)F)F","product"
"US06235222B13","C(C)(C)OC(C)C","product"
"US06235222B14","FC1=C(C(=C(C(=C1[Mg]Br)F)F)F)F","product"
"US06235222B14","C(CC)OCCC","product"
"US06235222B16","FC1=C(C(=C(C(=C1[Mg]Br)F)F)F)F","product"
"US06235355B12","FC=1C=C(C=C(C1F)F)C1CCC(CC1)C=O","product"
"US06235355B13","FC=1C=C(C=C(C1F)F)C1CCC(CC1)C1OCCCO1","product"
"US06235355B14","C(C)OC(CCC1=CC(=CC(=C1)F)F)=O","product"
"US06235355B15","FC=1C=C(C=C(C1)F)CCC=O","product"
"US06235355B17","FC=1C=C(C=CC1OC(F)(F)F)C1CCC(CC1)C=O","product"
"US06235355B18","FC=1C=C(C=CC1OC(F)(F)F)C1CCC(CC1)C1OCCCO1","product"
"US06235355B19","C(C)OC(CCC1=CC=C(C=C1)C(F)(F)F)=O","product"
"US06235355B110","FC(C1=CC=C(C=C1)CCC=O)(F)F","product"
"US06235355B111","C(CC)C1COC(OC1)CCC1=CC=C(C=C1)C(F)(F)F","product"
"US06235355B112","FC(C1=CC=C(C=C1)CCCCC=O)(F)F","product"
"US06235355B113","C(CC)C1COC(OC1)CCCCC1=CC=C(C=C1)C(F)(F)F","product"
"US06235355B115","FC=1C=C(C=C(C1)F)C1CCC(CC1)C=O","product"
"US06235355B116","FC=1C=C(C=C(C1)F)C1CCC(CC1)C1OCCCO1","product"
"US06235355B118","COC(=O)C1CCC(CC1)C=O","product"
"US06235355B119","COC(=O)C1CCC(CC1)C1OCC(CO1)CCCCC","product"
"US06235355B120","C(CCCC)C1COC(OC1)C1CCC(CC1)C(=O)O","product"
"US06235355B121","C(CC)C1COC(OC1)CCC1(CCCCC1)C1=CC(=C(C(=C1)F)F)F","product"
"US06235387B11","C=CC(=O)OCCCCCCOC(=O)C=C.C(C=C)(=O)OCCCCCCOC(C=C)=O","product"
"US06235516B11","C(C)(=O)N[C@@H](C)C1=CC=CC=C1","product"
"US06235516B12","N[C@H](CC1=CC=C(C=C1)Cl)CC=C","product"
"US06235680B12","COC1=C(C(=O)NS(=O)(=O)C2=CC=C(C=C2)N)C=CC=C1","product"
"US06235680B13","COC1=C(C(=O)NS(=O)(=O)C2=CC=C(C=C2)NC(=O)C2CCCC2)C=CC=C1","product"
